clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
72,2.37,17,0,0,01/09/1970 17:35,4,15,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",308.87
65,1.68,17,0,0,01/09/1970 17:35,4,15,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",308.59
68,0.51,17,0,0,01/09/1970 17:35,4,17,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",307.31
51,3.65,17,0,0,01/09/1970 17:35,4,32,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",302.09
40,3.96,17,0,0,01/09/1970 17:35,4,61,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",297.61
35,2.93,17,0,0,01/09/1970 17:35,4,74,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",296.24
21,0.78,17,0,0,01/09/1970 17:35,4,77,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",295.3
10,1.4,17,0,0,01/09/1970 17:35,4,82,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",294.54
23,1.27,17,0,0,01/09/1970 17:35,4,83,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",294.33
21,1.47,17,0,0,01/09/1970 17:35,4,83,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",294.29
19,1.96,17,0,0,01/09/1970 17:35,4,82,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",294.15
16,1.88,17,0,0,01/09/1970 17:35,4,79,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",293.91
12,1.51,17,0,0,01/09/1970 17:35,4,84,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",293.75
13,1.09,17,0,0,01/09/1970 17:35,4,88,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",293.25
10,1.07,17,0,0,01/09/1970 17:35,4,91,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",292.93
10,1.75,17,0,0,01/09/1970 17:35,4,91,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",292.69
14,1.73,17,0,0,01/09/1970 17:35,4,81,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",293.8
13,2.23,17,0,0,01/09/1970 17:35,4,61,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",297.28
25,3.01,17,0,0,01/09/1970 17:35,4,47,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",299.97
11,3.53,17,0,0,01/09/1970 17:35,4,34,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",302.36
11,4.02,17,0,0,01/09/1970 17:35,4,24,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",304.64
11,4.44,17,0,0,01/09/1970 17:35,4,19,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",306.19
11,4.37,17,0,0,01/09/1970 17:35,4,16,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",307.36
18,4.15,17,0,0,01/09/1970 17:35,4,14,"viirs_point_754546_2023-09-02 00:00:00_-12.8752,131.19792",308.06
