clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
100,0.97,19,0,0,2022-12-07 19:00:00,2,17,"viirs_point_5929_08/12/2022_8.28774,-2.05733",302.05
72,1.38,20,0,0,2022-12-07 20:00:00,2,20,"viirs_point_5929_08/12/2022_8.28774,-2.05733",301.28
49,1.22,21,0,0,2022-12-07 21:00:00,2,24,"viirs_point_5929_08/12/2022_8.28774,-2.05733",300.66
37,1.65,22,0,0,2022-12-07 22:00:00,2,27,"viirs_point_5929_08/12/2022_8.28774,-2.05733",300.3
30,2.11,23,0,0,2022-12-07 23:00:00,2,31,"viirs_point_5929_08/12/2022_8.28774,-2.05733",299.44
20,1.54,0,0,0,2022-12-08 00:00:00,3,29,"viirs_point_5929_08/12/2022_8.28774,-2.05733",298.54
1,0.97,1,0,0,2022-12-08 01:00:00,3,32,"viirs_point_5929_08/12/2022_8.28774,-2.05733",298.04
3,0.86,2,0,0,2022-12-08 02:00:00,3,33,"viirs_point_5929_08/12/2022_8.28774,-2.05733",297.67
8,1.27,3,0,0,2022-12-08 03:00:00,3,35,"viirs_point_5929_08/12/2022_8.28774,-2.05733",297.32
7,1.57,4,0,0,2022-12-08 04:00:00,3,39,"viirs_point_5929_08/12/2022_8.28774,-2.05733",296.76
6,1.63,5,0,0,2022-12-08 05:00:00,3,44,"viirs_point_5929_08/12/2022_8.28774,-2.05733",296.15
8,1.14,6,0,0,2022-12-08 06:00:00,3,50,"viirs_point_5929_08/12/2022_8.28774,-2.05733",295.73
6,1.14,7,0,0,2022-12-08 07:00:00,3,54,"viirs_point_5929_08/12/2022_8.28774,-2.05733",296.59
6,1.14,8,0,0,2022-12-08 08:00:00,3,49,"viirs_point_5929_08/12/2022_8.28774,-2.05733",299.25
5,0.95,9,0,0,2022-12-08 09:00:00,3,44,"viirs_point_5929_08/12/2022_8.28774,-2.05733",302.27
5,0.48,10,0,0,2022-12-08 10:00:00,3,37,"viirs_point_5929_08/12/2022_8.28774,-2.05733",305.24
6,1.09,11,0,0,2022-12-08 11:00:00,3,30,"viirs_point_5929_08/12/2022_8.28774,-2.05733",307.32
4,1.96,12,0,0,2022-12-08 12:00:00,3,23,"viirs_point_5929_08/12/2022_8.28774,-2.05733",308.62
5,2.55,13,1,0,2022-12-08 13:00:00,3,20,"viirs_point_5929_08/12/2022_8.28774,-2.05733",309.33
3,2.81,14,0,0,2022-12-08 14:00:00,3,18,"viirs_point_5929_08/12/2022_8.28774,-2.05733",309.75
4,3.16,15,0,0,2022-12-08 15:00:00,3,18,"viirs_point_5929_08/12/2022_8.28774,-2.05733",309.74
3,3.75,16,0,0,2022-12-08 16:00:00,3,20,"viirs_point_5929_08/12/2022_8.28774,-2.05733",308.97
3,3.25,17,0,0,2022-12-08 17:00:00,3,25,"viirs_point_5929_08/12/2022_8.28774,-2.05733",307.41
2,2.01,18,0,0,2022-12-08 18:00:00,3,30,"viirs_point_5929_08/12/2022_8.28774,-2.05733",304.24
5,1.79,19,0,0,2022-12-08 19:00:00,3,34,"viirs_point_5929_08/12/2022_8.28774,-2.05733",303.26
3,1.84,20,0,0,2022-12-08 20:00:00,3,35,"viirs_point_5929_08/12/2022_8.28774,-2.05733",302.84
4,2.89,21,0,0,2022-12-08 21:00:00,3,35,"viirs_point_5929_08/12/2022_8.28774,-2.05733",303.16
9,2.65,22,0,0,2022-12-08 22:00:00,3,36,"viirs_point_5929_08/12/2022_8.28774,-2.05733",303.31
23,1.5,23,0,0,2022-12-08 23:00:00,3,39,"viirs_point_5929_08/12/2022_8.28774,-2.05733",302.21
22,1.11,0,0,0,2022-12-09 00:00:00,4,42,"viirs_point_5929_08/12/2022_8.28774,-2.05733",300.89
0,1.55,1,0,0,2022-12-09 01:00:00,4,46,"viirs_point_5929_08/12/2022_8.28774,-2.05733",299.66
3,1.09,2,0,0,2022-12-09 02:00:00,4,52,"viirs_point_5929_08/12/2022_8.28774,-2.05733",298.83
11,1.72,3,0,0,2022-12-09 03:00:00,4,58,"viirs_point_5929_08/12/2022_8.28774,-2.05733",298.19
12,1.6,4,0,0,2022-12-09 04:00:00,4,65,"viirs_point_5929_08/12/2022_8.28774,-2.05733",297.53
11,1.54,5,0,0,2022-12-09 05:00:00,4,70,"viirs_point_5929_08/12/2022_8.28774,-2.05733",297.07
8,1.27,6,0,0,2022-12-09 06:00:00,4,72,"viirs_point_5929_08/12/2022_8.28774,-2.05733",297.05
0,0.74,7,0,0,2022-12-09 07:00:00,4,70,"viirs_point_5929_08/12/2022_8.28774,-2.05733",298.0
0,0.33,8,0,0,2022-12-09 08:00:00,4,60,"viirs_point_5929_08/12/2022_8.28774,-2.05733",300.62
2,0.99,9,0,0,2022-12-09 09:00:00,4,50,"viirs_point_5929_08/12/2022_8.28774,-2.05733",303.42
3,1.52,10,0,0,2022-12-09 10:00:00,4,43,"viirs_point_5929_08/12/2022_8.28774,-2.05733",305.59
3,1.94,11,0,0,2022-12-09 11:00:00,4,36,"viirs_point_5929_08/12/2022_8.28774,-2.05733",307.32
3,2.47,12,0,0,2022-12-09 12:00:00,4,32,"viirs_point_5929_08/12/2022_8.28774,-2.05733",308.35
