clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
4,1.54,15,0,0,01/12/1970 15:17,0,16,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",301.39
5,0.64,15,0,0,01/12/1970 15:17,0,17,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",300.62
27,1.08,15,0,0,01/12/1970 15:17,0,17,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",300.72
39,2.25,15,0,0,01/12/1970 15:17,0,16,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",301.08
33,2.63,15,0,0,01/12/1970 15:17,0,15,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",300.72
10,2.93,15,0,0,01/12/1970 15:17,0,14,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",302.38
10,2.93,15,0,0,01/12/1970 15:17,0,12,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",305.46
9,3.1,15,0,0,01/12/1970 15:17,0,10,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",308.0
10,3.79,15,0,0,01/12/1970 15:17,0,9,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",309.95
18,4.41,15,0,0,01/12/1970 15:17,0,8,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",311.31
19,4.94,15,0,0,01/12/1970 15:17,0,8,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",312.15
5,4.92,15,0,0,01/12/1970 15:17,0,7,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",312.68
3,4.88,15,0,0,01/12/1970 15:17,0,7,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",312.93
2,4.78,15,0,0,01/12/1970 15:17,0,7,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",312.85
1,4.94,15,0,0,01/12/1970 15:17,0,7,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",312.44
3,4.59,15,0,0,01/12/1970 15:17,0,8,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",311.43
5,4.03,15,0,0,01/12/1970 15:17,0,9,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",308.29
66,3.88,15,0,0,01/12/1970 15:17,0,10,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",307.19
62,3.71,15,0,0,01/12/1970 15:17,0,10,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",306.51
55,3.86,15,0,0,01/12/1970 15:17,0,11,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",305.58
50,4.0,15,0,0,01/12/1970 15:17,0,11,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",304.39
45,3.88,15,0,0,01/12/1970 15:17,0,12,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",303.56
22,3.62,15,0,0,01/12/1970 15:17,0,12,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",302.71
20,3.39,15,0,0,01/12/1970 15:17,0,12,"viirs_point_1005435_2023-10-26 00:00:00_15.05223,-1.3635",301.99
