clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
23,2.91,10,0,0,01/07/1970 10:18,2,33,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",302.19
100,2.44,10,0,0,01/07/1970 10:18,2,34,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",300.92
100,1.83,10,0,0,01/07/1970 10:18,2,37,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",299.85
100,2.19,10,0,0,01/07/1970 10:18,2,39,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",298.55
100,2.54,10,0,0,01/07/1970 10:18,2,41,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",297.83
100,3.14,10,0,0,01/07/1970 10:18,2,42,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",297.5
89,2.59,10,0,0,01/07/1970 10:18,2,50,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",295.54
95,2.35,10,0,0,01/07/1970 10:18,2,50,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",295.22
79,2.77,10,0,0,01/07/1970 10:18,2,52,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",294.47
61,3.87,10,0,0,01/07/1970 10:18,2,55,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",293.57
45,2.36,10,0,0,01/07/1970 10:18,2,65,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",291.93
36,1.83,10,0,0,01/07/1970 10:18,2,73,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",290.67
36,1.89,10,0,0,01/07/1970 10:18,2,79,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",290.27
0,1.95,10,0,0,01/07/1970 10:18,2,80,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",289.71
0,1.88,10,0,0,01/07/1970 10:18,2,81,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",289.16
0,1.73,10,0,0,01/07/1970 10:18,2,83,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",288.66
0,1.65,10,0,0,01/07/1970 10:18,2,85,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",288.39
1,1.87,10,0,0,01/07/1970 10:18,2,71,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",291.06
2,2.29,10,0,0,01/07/1970 10:18,2,55,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",294.55
0,2.68,10,0,0,01/07/1970 10:18,2,44,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",297.28
0,2.78,10,0,0,01/07/1970 10:18,2,37,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",299.48
0,2.9,10,0,0,01/07/1970 10:18,2,31,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",301.09
0,3.05,10,0,0,01/07/1970 10:18,2,27,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",302.15
0,3.08,10,0,0,01/07/1970 10:18,2,24,"viirs_point_555487_2023-07-25 00:00:00_-13.19199,38.58705",302.73
