clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
80,2.73,21,0,0,01/10/1970 21:02,5,12,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",308.13
84,2.27,21,0,0,01/10/1970 21:02,5,11,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",308.35
93,2.3,21,0,0,01/10/1970 21:02,5,11,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",308.51
96,1.86,21,0,0,01/10/1970 21:02,5,11,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",308.26
97,0.95,21,0,0,01/10/1970 21:02,5,13,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",307.13
98,0.2,21,0,0,01/10/1970 21:02,5,15,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",303.86
95,1.0,21,0,0,01/10/1970 21:02,5,16,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",302.39
91,2.32,21,0,0,01/10/1970 21:02,5,17,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",301.93
29,2.81,21,0,0,01/10/1970 21:02,5,19,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",301.52
21,3.33,21,0,0,01/10/1970 21:02,5,19,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",301.31
19,4.15,21,0,0,01/10/1970 21:02,5,18,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",300.87
34,4.29,21,0,0,01/10/1970 21:02,5,20,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",299.77
40,4.64,21,0,0,01/10/1970 21:02,5,23,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",299.46
46,5.7,21,0,0,01/10/1970 21:02,5,25,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",299.15
49,5.8,21,0,0,01/10/1970 21:02,5,27,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",297.93
71,4.14,21,0,0,01/10/1970 21:02,5,32,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",296.43
79,2.53,21,0,0,01/10/1970 21:02,5,37,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",295.53
81,3.43,21,0,0,01/10/1970 21:02,5,42,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",295.54
67,4.9,21,0,0,01/10/1970 21:02,5,43,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",297.61
72,4.6,21,0,0,01/10/1970 21:02,5,32,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",300.61
15,4.66,21,0,0,01/10/1970 21:02,5,29,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",302.83
11,4.66,21,0,0,01/10/1970 21:02,5,26,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",304.94
10,4.78,21,0,0,01/10/1970 21:02,5,22,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",306.64
10,5.53,21,0,0,01/10/1970 21:02,5,20,"viirs_point_853349_2023-09-20 00:00:00_-18.91634,126.17931",307.62
