clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
67,8.68,23,0,0,2022-12-14 23:00:00,2,13,"viirs_point_18517_15/12/2022_-19.14283,140.47083",304.39
57,7.91,0,0,0,2022-12-15 00:00:00,3,12,"viirs_point_18517_15/12/2022_-19.14283,140.47083",306.12
14,6.55,1,0,0,2022-12-15 01:00:00,3,11,"viirs_point_18517_15/12/2022_-19.14283,140.47083",307.73
12,6.3,2,0,0,2022-12-15 02:00:00,3,10,"viirs_point_18517_15/12/2022_-19.14283,140.47083",309.03
10,5.85,3,0,0,2022-12-15 03:00:00,3,10,"viirs_point_18517_15/12/2022_-19.14283,140.47083",309.89
9,5.96,4,1,0,2022-12-15 04:00:00,3,10,"viirs_point_18517_15/12/2022_-19.14283,140.47083",310.57
10,6.25,5,0,0,2022-12-15 05:00:00,3,11,"viirs_point_18517_15/12/2022_-19.14283,140.47083",310.78
10,6.53,6,0,0,2022-12-15 06:00:00,3,11,"viirs_point_18517_15/12/2022_-19.14283,140.47083",310.75
12,6.89,7,0,0,2022-12-15 07:00:00,3,12,"viirs_point_18517_15/12/2022_-19.14283,140.47083",310.41
36,6.9,8,0,0,2022-12-15 08:00:00,3,12,"viirs_point_18517_15/12/2022_-19.14283,140.47083",309.56
35,5.82,9,0,0,2022-12-15 09:00:00,3,14,"viirs_point_18517_15/12/2022_-19.14283,140.47083",308.1
29,5.52,10,0,0,2022-12-15 10:00:00,3,15,"viirs_point_18517_15/12/2022_-19.14283,140.47083",306.35
25,4.52,11,0,0,2022-12-15 11:00:00,3,16,"viirs_point_18517_15/12/2022_-19.14283,140.47083",305.38
23,4.41,12,0,0,2022-12-15 12:00:00,3,17,"viirs_point_18517_15/12/2022_-19.14283,140.47083",304.73
8,4.54,13,0,0,2022-12-15 13:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",303.49
9,5.35,14,0,0,2022-12-15 14:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",302.83
8,6.58,15,0,0,2022-12-15 15:00:00,3,17,"viirs_point_18517_15/12/2022_-19.14283,140.47083",302.34
7,6.6,16,0,0,2022-12-15 16:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",301.54
17,6.24,17,0,0,2022-12-15 17:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",300.96
25,6.08,18,0,0,2022-12-15 18:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",300.33
18,5.94,19,0,0,2022-12-15 19:00:00,3,18,"viirs_point_18517_15/12/2022_-19.14283,140.47083",299.68
72,5.68,20,0,0,2022-12-15 20:00:00,3,17,"viirs_point_18517_15/12/2022_-19.14283,140.47083",299.32
71,6.17,21,0,0,2022-12-15 21:00:00,3,16,"viirs_point_18517_15/12/2022_-19.14283,140.47083",300.26
56,8.17,22,0,0,2022-12-15 22:00:00,3,12,"viirs_point_18517_15/12/2022_-19.14283,140.47083",302.83
47,7.9,23,0,0,2022-12-15 23:00:00,3,10,"viirs_point_18517_15/12/2022_-19.14283,140.47083",305.07
