clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
19,1.92,0,0,0,01/10/1970 00:59,5,20,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",313.52
1,1.97,0,0,0,01/10/1970 00:59,5,19,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",313.5
0,1.83,0,0,0,01/10/1970 00:59,5,20,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",312.92
0,1.58,0,0,0,01/10/1970 00:59,5,21,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",311.92
5,1.16,0,0,0,01/10/1970 00:59,5,30,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",306.41
7,1.12,0,0,0,01/10/1970 00:59,5,33,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",304.27
19,1.17,0,0,0,01/10/1970 00:59,5,38,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",302.16
62,1.13,0,0,0,01/10/1970 00:59,5,39,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",301.77
74,1.18,0,0,0,01/10/1970 00:59,5,40,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",300.85
57,1.05,0,0,0,01/10/1970 00:59,5,44,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",299.35
66,1.02,0,0,0,01/10/1970 00:59,5,45,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",298.57
71,1.2,0,0,0,01/10/1970 00:59,5,46,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",297.94
72,1.16,0,0,0,01/10/1970 00:59,5,48,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",296.71
88,1.18,0,0,0,01/10/1970 00:59,5,48,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",296.28
90,1.22,0,0,0,01/10/1970 00:59,5,48,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",296.02
93,1.16,0,0,0,01/10/1970 00:59,5,48,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",295.69
95,1.1,0,0,0,01/10/1970 00:59,5,48,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",295.39
96,0.7,0,0,0,01/10/1970 00:59,5,47,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",296.72
91,1.34,0,0,0,01/10/1970 00:59,5,33,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",302.49
76,1.75,0,0,0,01/10/1970 00:59,5,25,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",307.42
83,2.27,0,0,0,01/10/1970 00:59,5,19,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",310.42
78,2.22,0,0,0,01/10/1970 00:59,5,16,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",312.07
66,2.09,0,0,0,01/10/1970 00:59,5,16,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",313.28
60,1.82,0,0,0,01/10/1970 00:59,5,15,"viirs_point_781161_2023-09-06 00:00:00_-8.817,-62.31787",314.12
