clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
94,2.64,12,0,0.25,01/06/1970 12:53,1,54,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",294.38
95,3.37,12,0,0.47,01/06/1970 12:53,1,71,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",290.51
93,3.02,12,0,0.27,01/06/1970 12:53,1,59,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",293.83
91,3.98,12,0,0.64,01/06/1970 12:53,1,74,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",289.76
62,4.02,12,0,0.0,01/06/1970 12:53,1,68,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",291.02
61,4.07,12,0,0.0,01/06/1970 12:53,1,60,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",292.04
70,2.92,12,0,0.18,01/06/1970 12:53,1,77,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",289.14
77,2.92,12,0,0.0,01/06/1970 12:53,1,76,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",288.15
82,2.63,12,0,0.0,01/06/1970 12:53,1,82,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",287.03
95,1.69,12,0,0.0,01/06/1970 12:53,1,86,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",286.82
98,0.41,12,0,0.0,01/06/1970 12:53,1,85,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",286.56
98,1.22,12,0,0.0,01/06/1970 12:53,1,91,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",285.33
93,1.71,12,0,0.0,01/06/1970 12:53,1,93,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",284.88
80,2.5,12,0,0.0,01/06/1970 12:53,1,91,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",285.23
79,2.54,12,0,0.0,01/06/1970 12:53,1,89,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",285.83
65,2.26,12,0,0.0,01/06/1970 12:53,1,92,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",284.85
100,2.24,12,0,0.0,01/06/1970 12:53,1,86,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",286.37
99,2.71,12,0,0.0,01/06/1970 12:53,1,75,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",288.79
97,2.33,12,0,0.0,01/06/1970 12:53,1,62,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",291.3
95,1.93,12,0,0.0,01/06/1970 12:53,1,53,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",293.57
96,1.74,12,0,0.0,01/06/1970 12:53,1,45,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",295.62
94,1.79,12,0,0.0,01/06/1970 12:53,1,44,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",296.18
100,1.64,12,0,0.0,01/06/1970 12:53,1,42,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",296.7
100,2.39,12,0,0.0,01/06/1970 12:53,1,43,"viirs_point_478380_2023-07-07 00:00:00_57.32736,-120.95876",296.52
