clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
7,1.59,5,0,0,2022-12-27 05:00:00,1,62,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",297.13
8,0.52,6,0,0,2022-12-27 06:00:00,1,63,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",296.82
18,0.29,7,0,0,2022-12-27 07:00:00,1,65,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",296.63
58,0.46,8,0,0,2022-12-27 08:00:00,1,62,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",297.65
63,0.75,9,0,0,2022-12-27 09:00:00,1,67,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",296.49
48,1.63,10,0,0,2022-12-27 10:00:00,1,67,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",297.55
54,1.81,11,0,0,2022-12-27 11:00:00,1,57,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",301.02
61,1.99,12,0,0,2022-12-27 12:00:00,1,49,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",304.02
11,3.03,13,0,0,2022-12-27 13:00:00,1,40,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",306.69
49,3.11,14,0,0,2022-12-27 14:00:00,1,36,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",308.5
38,3.19,15,0,0,2022-12-27 15:00:00,1,32,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",309.97
38,2.93,16,0,0,2022-12-27 16:00:00,1,28,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",311.35
50,2.7,17,1,0,2022-12-27 17:00:00,1,29,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",310.28
58,1.13,18,0,0,2022-12-27 18:00:00,1,36,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",308.56
79,0.41,19,0,0,2022-12-27 19:00:00,1,26,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",311.73
89,1.65,20,0,0,2022-12-27 20:00:00,1,28,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",310.42
64,1.29,21,0,0,2022-12-27 21:00:00,1,29,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",309.92
72,2.33,22,0,0,2022-12-27 22:00:00,1,37,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",306.08
73,1.25,23,0,0,2022-12-27 23:00:00,1,67,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",299.19
78,3.35,0,0,0,2022-12-28 00:00:00,2,81,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",297.45
5,3.52,1,0,0,2022-12-28 01:00:00,2,92,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",295.36
46,3.46,2,0,0,2022-12-28 02:00:00,2,91,"viirs_point_42533_27/12/2022_-22.82996,-57.80259",295.52
