clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
6,1.54,17,0,0,01/07/1970 17:43,2,20,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",302.05
7,1.96,17,0,0,01/07/1970 17:43,2,18,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",302.61
7,2.35,17,0,0,01/07/1970 17:43,2,17,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",303.16
9,2.65,17,0,0,01/07/1970 17:43,2,16,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",302.05
10,2.76,17,0,0,01/07/1970 17:43,2,17,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",303.16
16,3.07,17,0,0,01/07/1970 17:43,2,17,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",302.61
14,3.05,17,0,0,01/07/1970 17:43,2,18,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",304.39
16,1.97,17,0,0,01/07/1970 17:43,2,24,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",299.27
17,1.12,17,0,0,01/07/1970 17:43,2,29,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",298.16
28,0.58,17,0,0,01/07/1970 17:43,2,32,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",297.61
25,0.6,17,0,0,01/07/1970 17:43,2,36,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",297.61
7,1.18,17,0,0,01/07/1970 17:43,2,39,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",292.48
5,1.5,17,0,0,01/07/1970 17:43,2,41,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",297.05
4,1.54,17,0,0,01/07/1970 17:43,2,43,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",291.38
3,1.53,17,0,0,01/07/1970 17:43,2,45,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",290.74
2,1.47,17,0,0,01/07/1970 17:43,2,48,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",295.94
2,1.62,17,0,0,01/07/1970 17:43,2,50,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",295.39
0,1.81,17,0,0,01/07/1970 17:43,2,50,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",290.29
0,1.67,17,0,0,01/07/1970 17:43,2,44,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",297.05
0,1.79,17,0,0,01/07/1970 17:43,2,37,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",299.83
1,0.98,17,0,0,01/07/1970 17:43,2,31,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",299.27
7,0.31,17,0,0,01/07/1970 17:43,2,26,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",300.39
15,1.72,17,0,0,01/07/1970 17:43,2,22,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",301.5
0,3.12,17,0,0,01/07/1970 17:43,2,19,"viirs_point_582234_2023-07-30 00:00:00_48.97514,-119.52863",302.05
