clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
40,6,18,0,0,01/04/1970 18:21,6,34,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",282.23
40,6,18,0,0,01/04/1970 18:21,6,31,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",282.23
40,6,18,0,0,01/04/1970 18:21,6,29,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.34
40,6,18,0,0,01/04/1970 18:21,6,29,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.34
40,6,18,0,0,01/04/1970 18:21,6,27,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.9
40,6,18,0,0,01/04/1970 18:21,6,27,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.9
75,6,18,0,0,01/04/1970 18:21,6,25,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.9
75,6,18,0,0,01/04/1970 18:21,6,25,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",283.34
75,4,18,0,0,01/04/1970 18:21,6,29,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",282.23
75,3,18,0,0,01/04/1970 18:21,6,31,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",281.12
75,4,18,0,0,01/04/1970 18:21,6,33,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",280.01
40,4,18,0,0,01/04/1970 18:21,6,38,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",278.34
40,4,18,0,0,01/04/1970 18:21,6,38,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",278.34
4,3,18,0,0,01/04/1970 18:21,6,44,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",276.12
3,3,18,0,0,01/04/1970 18:21,6,50,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",273.9
0,4,18,0,0,01/04/1970 18:21,6,59,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",273.34
0,2,18,0,0,01/04/1970 18:21,6,59,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",273.34
0,2,18,0,0,01/04/1970 18:21,6,59,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",273.34
0,3,18,0,0,01/04/1970 18:21,6,63,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",272.23
0,2,18,0,0,01/04/1970 18:21,6,55,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",273.9
0,4,18,0,0,01/04/1970 18:21,6,51,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",275.01
0,3,18,0,0,01/04/1970 18:21,6,38,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",277.23
0,4,18,0,0,01/04/1970 18:21,6,38,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",277.23
0,4,18,0,0,01/04/1970 18:21,6,33,"viirs_point_325286_2023-05-10 00:00:00_57.21162,65.80796",278.9
