clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
13,2.35,14,0,0,01/11/1970 14:00,6,13,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",312.23
14,2.37,14,0,0,01/11/1970 14:00,6,12,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",312.51
14,2.27,14,0,0,01/11/1970 14:00,6,11,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",312.38
17,2.01,14,0,0,01/11/1970 14:00,6,12,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",311.38
16,1.63,14,0,0,01/11/1970 14:00,6,13,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",310.16
17,0.9,14,0,0,01/11/1970 14:00,6,17,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",304.81
14,0.77,14,0,0,01/11/1970 14:00,6,19,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",303.25
12,1.15,14,0,0,01/11/1970 14:00,6,20,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",302.3
11,1.48,14,0,0,01/11/1970 14:00,6,21,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",301.51
9,1.37,14,0,0,01/11/1970 14:00,6,25,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",300.11
23,1.3,14,0,0,01/11/1970 14:00,6,25,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",299.28
40,1.26,14,0,0,01/11/1970 14:00,6,26,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",298.51
43,2.04,14,0,0,01/11/1970 14:00,6,27,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",297.65
36,1.56,14,0,0,01/11/1970 14:00,6,28,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",296.99
31,1.95,14,0,0,01/11/1970 14:00,6,29,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",296.78
7,1.53,14,0,0,01/11/1970 14:00,6,29,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",296.19
6,1.71,14,0,0,01/11/1970 14:00,6,31,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",295.79
6,1.52,14,0,0,01/11/1970 14:00,6,32,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",295.87
5,2.61,14,0,0,01/11/1970 14:00,6,28,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",299.82
4,2.98,14,0,0,01/11/1970 14:00,6,32,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",302.62
5,2.86,14,0,0,01/11/1970 14:00,6,37,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",304.41
6,2.63,14,0,0,01/11/1970 14:00,6,32,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",306.6
6,2.47,14,0,0,01/11/1970 14:00,6,27,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",308.68
6,2.27,14,0,0,01/11/1970 14:00,6,23,"viirs_point_914410_2023-10-04 00:00:00_-7.7013,-42.9782",310.3
