clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
9,2.71,7,0,0,2022-12-06 07:00:00,1,72,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",297.06
7,2.5,8,0,0,2022-12-06 08:00:00,1,73,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",296.77
7,2.46,9,0,0,2022-12-06 09:00:00,1,72,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",297.09
7,4.11,10,0,0,2022-12-06 10:00:00,1,63,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",298.69
8,4.76,11,0,0,2022-12-06 11:00:00,1,53,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",300.7
10,4.94,12,0,0,2022-12-06 12:00:00,1,45,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",302.83
15,4.93,13,0,0,2022-12-06 13:00:00,1,38,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",304.87
8,4.84,14,0,0,2022-12-06 14:00:00,1,33,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",306.53
6,4.63,15,0,0,2022-12-06 15:00:00,1,29,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",307.73
6,4.44,16,0,0,2022-12-06 16:00:00,1,26,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",308.49
17,4.07,17,1,0,2022-12-06 17:00:00,1,24,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",308.95
46,4.6,18,0,0,2022-12-06 18:00:00,1,26,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",307.93
93,4.51,19,0,0,2022-12-06 19:00:00,1,27,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",307.11
88,3.67,20,0,0,2022-12-06 20:00:00,1,28,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",306.03
68,2.74,21,0,0,2022-12-06 21:00:00,1,32,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",303.97
56,1.8,22,0,0,2022-12-06 22:00:00,1,34,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",302.64
53,1.38,23,0,0,2022-12-06 23:00:00,1,35,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",302.05
46,1.52,0,0,0,2022-12-07 00:00:00,2,35,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",301.49
1,1.23,1,0,0,2022-12-07 01:00:00,2,40,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",299.67
3,0.66,2,0,0,2022-12-07 02:00:00,2,40,"viirs_point_3143_06/12/2022_-5.38042,-40.67362",299.09
