clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
2,3.32,17,0,0,01/04/1970 17:36,6,21,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",309.07
2,3.58,17,0,0,01/04/1970 17:36,6,20,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",309.66
1,4.03,17,0,0,01/04/1970 17:36,6,19,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",309.77
0,4.94,17,0,0,01/04/1970 17:36,6,18,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",309.57
6,4.69,17,0,0,01/04/1970 17:36,6,18,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",308.69
3,2.55,17,0,0,01/04/1970 17:36,6,20,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",306.46
3,2.3,17,0,0,01/04/1970 17:36,6,21,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",305.3
19,1.47,17,0,0,01/04/1970 17:36,6,22,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",305.16
15,4.84,17,0,0,01/04/1970 17:36,6,25,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",303.35
1,4.81,17,0,0,01/04/1970 17:36,6,29,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",302.52
0,5.23,17,0,0,01/04/1970 17:36,6,37,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",300.98
0,4.72,17,0,0,01/04/1970 17:36,6,41,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",299.95
0,4.47,17,0,0,01/04/1970 17:36,6,42,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",299.41
0,3.84,17,0,0,01/04/1970 17:36,6,43,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",299.08
0,4.07,17,0,0,01/04/1970 17:36,6,42,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",298.84
0,4.85,17,0,0,01/04/1970 17:36,6,39,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",299.17
0,5.02,17,0,0,01/04/1970 17:36,6,38,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",299.56
0,5.95,17,0,0,01/04/1970 17:36,6,33,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",301.69
0,6.74,17,0,0,01/04/1970 17:36,6,30,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",304.12
0,6.25,17,0,0,01/04/1970 17:36,6,25,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",306.55
0,5.47,17,0,0,01/04/1970 17:36,6,14,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",309.29
0,5.32,17,0,0,01/04/1970 17:36,6,10,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",310.46
0,6.03,17,0,0,01/04/1970 17:36,6,7,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",311.17
0,5.41,17,0,0,01/04/1970 17:36,6,7,"viirs_point_322571_2023-05-08 00:00:00_30.8236,74.40127",311.79
