clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
36,4.33,23,0,0,2022-12-08 23:00:00,3,39,"viirs_point_6671_09/12/2022_-15.42216,135.64023",305.67
31,3.36,0,0,0,2022-12-09 00:00:00,4,33,"viirs_point_6671_09/12/2022_-15.42216,135.64023",307.43
7,2.91,1,0,0,2022-12-09 01:00:00,4,29,"viirs_point_6671_09/12/2022_-15.42216,135.64023",309.29
14,2.74,2,0,0,2022-12-09 02:00:00,4,26,"viirs_point_6671_09/12/2022_-15.42216,135.64023",310.89
12,3.18,3,0,0,2022-12-09 03:00:00,4,23,"viirs_point_6671_09/12/2022_-15.42216,135.64023",312.19
10,4.4,4,1,0,2022-12-09 04:00:00,4,22,"viirs_point_6671_09/12/2022_-15.42216,135.64023",313.04
15,5.92,5,0,0,2022-12-09 05:00:00,4,22,"viirs_point_6671_09/12/2022_-15.42216,135.64023",313.25
12,7.54,6,0,0,2022-12-09 06:00:00,4,23,"viirs_point_6671_09/12/2022_-15.42216,135.64023",312.8
20,8.18,7,0,0,2022-12-09 07:00:00,4,25,"viirs_point_6671_09/12/2022_-15.42216,135.64023",311.05
16,8.05,8,0,0,2022-12-09 08:00:00,4,28,"viirs_point_6671_09/12/2022_-15.42216,135.64023",309.45
25,7.62,9,0,0,2022-12-09 09:00:00,4,35,"viirs_point_6671_09/12/2022_-15.42216,135.64023",307.07
20,6.37,10,0,0,2022-12-09 10:00:00,4,48,"viirs_point_6671_09/12/2022_-15.42216,135.64023",305.09
18,5.92,11,0,0,2022-12-09 11:00:00,4,57,"viirs_point_6671_09/12/2022_-15.42216,135.64023",304.35
