clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,1.5,6,0,0,2022-12-15 06:00:00,3,17,"viirs_point_20786_15/12/2022_12.8255,-10.39077",291.44
0,1.24,7,0,0,2022-12-15 07:00:00,3,17,"viirs_point_20786_15/12/2022_12.8255,-10.39077",291.01
0,1.08,8,0,0,2022-12-15 08:00:00,3,17,"viirs_point_20786_15/12/2022_12.8255,-10.39077",293.19
0,1.72,9,0,0,2022-12-15 09:00:00,3,13,"viirs_point_20786_15/12/2022_12.8255,-10.39077",297.31
0,2.58,10,0,0,2022-12-15 10:00:00,3,11,"viirs_point_20786_15/12/2022_12.8255,-10.39077",300.67
1,3.03,11,0,0,2022-12-15 11:00:00,3,9,"viirs_point_20786_15/12/2022_12.8255,-10.39077",303.35
1,3.16,12,0,0,2022-12-15 12:00:00,3,8,"viirs_point_20786_15/12/2022_12.8255,-10.39077",305.34
4,2.81,13,0,0,2022-12-15 13:00:00,3,8,"viirs_point_20786_15/12/2022_12.8255,-10.39077",306.55
4,2.29,14,1,0,2022-12-15 14:00:00,3,7,"viirs_point_20786_15/12/2022_12.8255,-10.39077",307.39
3,2.22,15,0,0,2022-12-15 15:00:00,3,7,"viirs_point_20786_15/12/2022_12.8255,-10.39077",307.5
3,2.04,16,0,0,2022-12-15 16:00:00,3,7,"viirs_point_20786_15/12/2022_12.8255,-10.39077",307.2
3,1.99,17,0,0,2022-12-15 17:00:00,3,8,"viirs_point_20786_15/12/2022_12.8255,-10.39077",306.39
3,1.67,18,0,0,2022-12-15 18:00:00,3,10,"viirs_point_20786_15/12/2022_12.8255,-10.39077",302.59
1,1.51,19,0,0,2022-12-15 19:00:00,3,11,"viirs_point_20786_15/12/2022_12.8255,-10.39077",300.05
0,1.51,20,0,0,2022-12-15 20:00:00,3,12,"viirs_point_20786_15/12/2022_12.8255,-10.39077",298.86
0,1.27,21,0,0,2022-12-15 21:00:00,3,12,"viirs_point_20786_15/12/2022_12.8255,-10.39077",297.87
0,0.95,22,0,0,2022-12-15 22:00:00,3,13,"viirs_point_20786_15/12/2022_12.8255,-10.39077",297.0
