clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
6,3.69,13,0,0,01/11/1970 13:11,6,18,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",311.31
19,3.49,13,0,0,01/11/1970 13:11,6,17,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",311.42
15,2.92,13,0,0,01/11/1970 13:11,6,17,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",311.06
31,3.22,13,0,0,01/11/1970 13:11,6,19,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",309.91
57,5.68,13,0,0,01/11/1970 13:11,6,22,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",308.42
66,6.63,13,0,0,01/11/1970 13:11,6,23,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",307.95
57,5.54,13,0,0,01/11/1970 13:11,6,26,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",306.32
5,3.89,13,0,0,01/11/1970 13:11,6,29,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",305.04
6,3.59,13,0,0,01/11/1970 13:11,6,30,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",304.2
11,5.03,13,0,0,01/11/1970 13:11,6,32,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",303.3
12,5.23,13,0,0,01/11/1970 13:11,6,43,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",301.12
19,3.92,13,0,0,01/11/1970 13:11,6,48,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",300.11
18,2.87,13,0,0,01/11/1970 13:11,6,51,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",299.22
50,3.46,13,0,0,01/11/1970 13:11,6,51,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",299.42
75,3.24,13,0,0,01/11/1970 13:11,6,51,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",299.4
83,3.67,13,0,0,01/11/1970 13:11,6,51,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",299.54
87,4.36,13,0,0,01/11/1970 13:11,6,50,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",300.05
89,5.48,13,0,0,01/11/1970 13:11,6,42,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",301.64
87,6.19,13,0,0,01/11/1970 13:11,6,35,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",303.1
41,6.05,13,0,0,01/11/1970 13:11,6,26,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",305.67
24,6.37,13,0,0,01/11/1970 13:11,6,19,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",308.49
18,6.47,13,0,0,01/11/1970 13:11,6,16,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",310.3
16,6.63,13,0,0,01/11/1970 13:11,6,15,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",311.38
13,6.3,13,0,0,01/11/1970 13:11,6,14,"viirs_point_911476_2023-10-04 00:00:00_-17.70265,126.24486",311.94
