clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
6,1.46,16,0,0,01/07/1970 16:13,2,12,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",304.11
10,1.3,16,0,0,01/07/1970 16:13,2,13,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",303.12
7,1.16,16,0,0,01/07/1970 16:13,2,16,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",299.41
6,1.3,16,0,0,01/07/1970 16:13,2,21,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",294.97
5,1.73,16,0,0,01/07/1970 16:13,2,25,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",293.12
3,2.31,16,0,0,01/07/1970 16:13,2,27,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",291.85
4,2.8,16,0,0,01/07/1970 16:13,2,29,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",290.79
6,2.89,16,0,0,01/07/1970 16:13,2,32,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",289.76
6,2.86,16,0,0,01/07/1970 16:13,2,34,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",288.99
17,2.86,16,0,0,01/07/1970 16:13,2,37,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",288.29
21,2.72,16,0,0,01/07/1970 16:13,2,41,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",287.46
5,2.79,16,0,0,01/07/1970 16:13,2,43,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",286.98
6,2.86,16,0,0,01/07/1970 16:13,2,44,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",286.71
4,2.86,16,0,0,01/07/1970 16:13,2,45,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",286.34
3,2.82,16,0,0,01/07/1970 16:13,2,45,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",286.09
3,2.74,16,0,0,01/07/1970 16:13,2,45,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",285.92
5,2.54,16,0,0,01/07/1970 16:13,2,40,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",287.53
8,4.04,16,0,0,01/07/1970 16:13,2,28,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",293.04
15,4.05,16,0,0,01/07/1970 16:13,2,22,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",296.88
17,4.51,16,0,0,01/07/1970 16:13,2,18,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",299.83
18,4.72,16,0,0,01/07/1970 16:13,2,16,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",301.87
23,4.16,16,0,0,01/07/1970 16:13,2,15,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",303.16
36,3.29,16,0,0,01/07/1970 16:13,2,14,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",304.03
34,2.99,16,0,0,01/07/1970 16:13,2,13,"viirs_point_576801_2023-07-29 00:00:00_-16.72987,19.23796",304.4
