clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
15,2.38,7,0,0,01/06/1970 07:36,1,27,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",308.06
6,2.97,7,0,0,01/06/1970 07:36,1,24,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",308.36
29,2.91,7,0,0,01/06/1970 07:36,1,24,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",308.29
45,2.66,7,0,0,01/06/1970 07:36,1,25,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",307.66
56,2.39,7,0,0,01/06/1970 07:36,1,28,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",306.11
65,1.93,7,0,0,01/06/1970 07:36,1,29,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",304.56
19,1.58,7,0,0,01/06/1970 07:36,1,31,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",301.52
0,1.64,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",300.56
7,1.59,7,0,0,01/06/1970 07:36,1,33,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",299.6
5,1.27,7,0,0,01/06/1970 07:36,1,33,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",298.5
4,1.21,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",297.74
3,1.65,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",297.07
1,1.24,7,0,0,01/06/1970 07:36,1,31,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",295.95
0,1.05,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",295.33
1,1.12,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",294.84
1,1.57,7,0,0,01/06/1970 07:36,1,32,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",294.34
1,2.43,7,0,0,01/06/1970 07:36,1,33,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",293.95
1,1.73,7,0,0,01/06/1970 07:36,1,35,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",293.0
10,1.98,7,0,0,01/06/1970 07:36,1,33,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",295.03
85,3.44,7,0,0,01/06/1970 07:36,1,26,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",298.6
87,3.76,7,0,0,01/06/1970 07:36,1,21,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",301.68
79,3.8,7,0,0,01/06/1970 07:36,1,18,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",304.22
71,3.55,7,0,0,01/06/1970 07:36,1,16,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",305.86
61,3.15,7,0,0,01/06/1970 07:36,1,15,"viirs_point_459385_2023-07-03 00:00:00_-6.62071,19.83497",307.09
