clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
41,2.22,17,0,0,01/09/1970 17:03,4,39,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",306.29
83,1.07,17,0,0,01/09/1970 17:03,4,41,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",305.53
85,0.34,17,0,0,01/09/1970 17:03,4,42,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",305.23
77,0.67,17,0,0,01/09/1970 17:03,4,45,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",304.03
65,0.96,17,0,0,01/09/1970 17:03,4,49,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",302.58
56,1.23,17,0,0,01/09/1970 17:03,4,51,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",301.87
60,1.4,17,0,0,01/09/1970 17:03,4,58,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",300.57
87,1.0,17,0,0,01/09/1970 17:03,4,57,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",300.7
91,1.22,17,0,0,01/09/1970 17:03,4,58,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",300.61
92,1.48,17,0,0,01/09/1970 17:03,4,59,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",300.23
82,1.49,17,0,0,01/09/1970 17:03,4,62,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",299.6
69,0.86,17,0,0,01/09/1970 17:03,4,66,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",298.76
66,1.1,17,0,0,01/09/1970 17:03,4,62,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",298.78
49,1.27,17,0,0,01/09/1970 17:03,4,64,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",298.5
37,1.21,17,0,0,01/09/1970 17:03,4,65,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",298.13
27,1.0,17,0,0,01/09/1970 17:03,4,67,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",297.78
21,1.05,17,0,0,01/09/1970 17:03,4,66,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",298.25
18,1.01,17,0,0,01/09/1970 17:03,4,56,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",300.78
23,0.92,17,0,0,01/09/1970 17:03,4,45,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",303.81
9,0.51,17,0,0,01/09/1970 17:03,4,37,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",306.36
9,0.47,17,0,0,01/09/1970 17:03,4,32,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",308.29
7,0.91,17,0,0,01/09/1970 17:03,4,28,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",309.51
7,1.13,17,0,0,01/09/1970 17:03,4,27,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",310.08
16,1.21,17,0,0,01/09/1970 17:03,4,26,"viirs_point_752605_2023-09-01 00:00:00_-14.86576,-50.0761",309.92
