clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
78,4.98,23,0,0,01/09/1970 23:39,4,35,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",305.41
81,4.57,23,0,0,01/09/1970 23:39,4,34,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",305.03
87,3.77,23,0,0,01/09/1970 23:39,4,36,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",304.09
90,3.32,23,0,0,01/09/1970 23:39,4,38,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",303.25
77,2.89,23,0,0,01/09/1970 23:39,4,43,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",301.08
77,2.33,23,0,0,01/09/1970 23:39,4,55,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",296.2
100,2.13,23,0,0,01/09/1970 23:39,4,59,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",293.96
60,2.03,23,0,0,01/09/1970 23:39,4,63,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",292.35
41,1.99,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",290.95
31,1.37,23,0,0,01/09/1970 23:39,4,63,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",289.69
26,0.97,23,0,0,01/09/1970 23:39,4,60,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",289.05
19,1.15,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",288.71
10,0.81,23,0,0,01/09/1970 23:39,4,64,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",288.2
9,0.42,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",287.77
9,0.5,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",287.53
22,0.74,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",287.33
29,0.7,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",287.17
44,1.22,23,0,0,01/09/1970 23:39,4,65,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",289.72
54,0.98,23,0,0,01/09/1970 23:39,4,55,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",293.33
47,1.27,23,0,0,01/09/1970 23:39,4,47,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",296.7
49,1.55,23,0,0,01/09/1970 23:39,4,42,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",299.25
62,1.66,23,0,0,01/09/1970 23:39,4,38,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",300.99
69,1.81,23,0,0,01/09/1970 23:39,4,34,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",302.32
72,2.0,23,0,0,01/09/1970 23:39,4,31,"viirs_point_776366_2023-09-05 00:00:00_50.13684,-82.38479",302.99
