clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
75,1.41,3,0,0,2022-12-05 03:00:00,0,61,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",298.69
89,0.86,4,0,0,2022-12-05 04:00:00,0,63,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",298.23
82,1.58,5,0,0,2022-12-05 05:00:00,0,65,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",297.43
80,2.35,6,0,0,2022-12-05 06:00:00,0,68,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",296.68
38,2.57,7,0,0,2022-12-05 07:00:00,0,70,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",296.03
80,2.7,8,0,0,2022-12-05 08:00:00,0,73,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.15
85,2.95,9,0,0,2022-12-05 09:00:00,0,73,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.1
87,2.99,10,0,0,2022-12-05 10:00:00,0,74,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",294.95
89,2.69,11,0,0,2022-12-05 11:00:00,0,76,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",294.74
78,2.54,12,0,0,2022-12-05 12:00:00,0,75,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",294.99
5,2.53,13,0,0,2022-12-05 13:00:00,0,67,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",296.86
5,2.2,14,0,0,2022-12-05 14:00:00,0,58,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",299.08
6,1.95,15,0,0,2022-12-05 15:00:00,0,50,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",301.64
3,2.11,16,0,0,2022-12-05 16:00:00,0,44,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",303.61
4,1.56,17,0,0,2022-12-05 17:00:00,0,38,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",305.93
7,1.37,18,0,0,2022-12-05 18:00:00,0,34,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",307.61
5,1.44,19,1,0,2022-12-05 19:00:00,0,31,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",308.35
3,1.65,20,0,0,2022-12-05 20:00:00,0,29,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",308.48
4,1.74,21,0,0,2022-12-05 21:00:00,0,29,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",308.22
5,1.72,22,0,0,2022-12-05 22:00:00,0,29,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",307.69
6,1.8,23,0,0,2022-12-05 23:00:00,0,32,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",306.27
12,3.01,0,0,0,2022-12-06 00:00:00,1,39,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",303.77
14,3.38,1,0,0,2022-12-06 01:00:00,1,48,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",301.83
21,2.45,2,0,0,2022-12-06 02:00:00,1,55,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",300.31
25,2.29,3,0,0,2022-12-06 03:00:00,1,59,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",299.46
24,2.05,4,0,0,2022-12-06 04:00:00,1,63,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",298.32
37,2.32,5,0,0,2022-12-06 05:00:00,1,65,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",297.75
30,2.57,6,0,0,2022-12-06 06:00:00,1,68,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",296.97
85,3.02,7,0,0,2022-12-06 07:00:00,1,70,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",296.42
83,2.87,8,0,0,2022-12-06 08:00:00,1,73,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.87
81,2.74,9,0,0,2022-12-06 09:00:00,1,75,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.51
74,2.45,10,0,0,2022-12-06 10:00:00,1,77,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.21
73,2.15,11,0,0,2022-12-06 11:00:00,1,79,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",294.77
66,2.31,12,0,0,2022-12-06 12:00:00,1,76,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",295.4
98,2.32,13,0,0,2022-12-06 13:00:00,1,69,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",297.51
93,1.92,14,0,0,2022-12-06 14:00:00,1,62,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",299.22
89,1.49,15,0,0,2022-12-06 15:00:00,1,53,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",301.61
81,1.36,16,0,0,2022-12-06 16:00:00,1,47,"viirs_point_1647_05/12/2022_-1.49562,-79.69717",303.63
