clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
32,7.8,14,0,0,01/07/1970 14:50,2,4,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",321.14
33,8.31,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",321.14
3,7.86,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",321.14
3,7.88,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",319.14
5,6.47,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",318.14
5,5.65,14,0,0,01/07/1970 14:50,2,6,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",316.14
4,4.55,14,0,0,01/07/1970 14:50,2,7,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",316.14
4,4.51,14,0,0,01/07/1970 14:50,2,8,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",315.14
3,4.34,14,0,0,01/07/1970 14:50,2,9,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",314.14
9,4.29,14,0,0,01/07/1970 14:50,2,10,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",313.14
15,4.19,14,0,0,01/07/1970 14:50,2,10,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",312.14
13,3.97,14,0,0,01/07/1970 14:50,2,10,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",311.15
10,3.92,14,0,0,01/07/1970 14:50,2,11,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",311.14
2,3.87,14,0,0,01/07/1970 14:50,2,11,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",307.14
0,2.98,14,0,0,01/07/1970 14:50,2,11,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",309.39
0,2.27,14,0,0,01/07/1970 14:50,2,12,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",303.14
0,2.35,14,0,0,01/07/1970 14:50,2,11,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",305.14
1,1.74,14,0,0,01/07/1970 14:50,2,10,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",308.14
2,4.35,14,0,0,01/07/1970 14:50,2,9,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",314.14
1,4.16,14,0,0,01/07/1970 14:50,2,8,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",316.14
2,5.58,14,0,0,01/07/1970 14:50,2,7,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",317.14
1,6.32,14,0,0,01/07/1970 14:50,2,6,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",318.14
1,5.92,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",320.14
2,8.3,14,0,0,01/07/1970 14:50,2,5,"viirs_point_571853_2023-07-28 00:00:00_31.23933,48.98817",321.14
