clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,3.57,8,0,0,01/10/1970 08:28,5,19,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",299.18
0,4.24,8,0,0,01/10/1970 08:28,5,19,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",299.18
0,5.35,8,0,0,01/10/1970 08:28,5,22,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",298.18
0,4.3,8,0,0,01/10/1970 08:28,5,31,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",296.18
0,2.75,8,0,0,01/10/1970 08:28,5,46,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",293.18
1,2.55,8,0,0,01/10/1970 08:28,5,56,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",291.18
1,2.4,8,0,0,01/10/1970 08:28,5,62,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",290.18
1,2.05,8,0,0,01/10/1970 08:28,5,68,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",289.18
0,1.95,8,0,0,01/10/1970 08:28,5,74,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",288.18
0,1.75,8,0,0,01/10/1970 08:28,5,79,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",288.18
5,1.63,8,0,0,01/10/1970 08:28,5,84,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",287.18
24,1.28,8,0,0,01/10/1970 08:28,5,86,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",286.18
37,1.03,8,0,0,01/10/1970 08:28,5,89,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",285.18
100,1.22,8,0,0,01/10/1970 08:28,5,90,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",284.18
97,1.39,8,0,0,01/10/1970 08:28,5,91,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",284.18
98,1.21,8,0,0,01/10/1970 08:28,5,92,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",283.18
98,1.12,8,0,0,01/10/1970 08:28,5,88,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",283.18
90,1.71,8,0,0,01/10/1970 08:28,5,77,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",287.18
83,2.34,8,0,0,01/10/1970 08:28,5,65,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",289.18
30,3.24,8,0,0,01/10/1970 08:28,5,55,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",291.18
20,3.86,8,0,0,01/10/1970 08:28,5,49,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",290.18
17,5.0,8,0,0,01/10/1970 08:28,5,45,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",294.18
16,5.55,8,0,0,01/10/1970 08:28,5,41,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",295.18
15,6.46,8,0,0,01/10/1970 08:28,5,42,"viirs_point_808099_2023-09-11 00:00:00_40.55204,35.5384",295.18
