clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,1.45,23,0,0,2022-12-15 23:00:00,3,22,"viirs_point_22668_16/12/2022_10.76071,-10.28317",295.5
0,1.23,0,0,0,2022-12-16 00:00:00,4,22,"viirs_point_22668_16/12/2022_10.76071,-10.28317",294.84
0,1.31,1,0,0,2022-12-16 01:00:00,4,23,"viirs_point_22668_16/12/2022_10.76071,-10.28317",294.26
0,1.52,2,0,0,2022-12-16 02:00:00,4,24,"viirs_point_22668_16/12/2022_10.76071,-10.28317",293.42
0,1.67,3,0,0,2022-12-16 03:00:00,4,25,"viirs_point_22668_16/12/2022_10.76071,-10.28317",292.73
0,1.38,4,0,0,2022-12-16 04:00:00,4,25,"viirs_point_22668_16/12/2022_10.76071,-10.28317",292.08
0,0.59,5,0,0,2022-12-16 05:00:00,4,26,"viirs_point_22668_16/12/2022_10.76071,-10.28317",291.43
0,0.55,6,0,0,2022-12-16 06:00:00,4,27,"viirs_point_22668_16/12/2022_10.76071,-10.28317",290.8
0,0.56,7,0,0,2022-12-16 07:00:00,4,28,"viirs_point_22668_16/12/2022_10.76071,-10.28317",290.3
0,0.16,8,0,0,2022-12-16 08:00:00,4,28,"viirs_point_22668_16/12/2022_10.76071,-10.28317",292.89
0,0.95,9,0,0,2022-12-16 09:00:00,4,22,"viirs_point_22668_16/12/2022_10.76071,-10.28317",297.12
0,0.66,10,0,0,2022-12-16 10:00:00,4,18,"viirs_point_22668_16/12/2022_10.76071,-10.28317",300.94
0,1.95,11,0,0,2022-12-16 11:00:00,4,14,"viirs_point_22668_16/12/2022_10.76071,-10.28317",303.13
0,2.26,12,0,0,2022-12-16 12:00:00,4,12,"viirs_point_22668_16/12/2022_10.76071,-10.28317",305.17
0,2.56,13,0,0,2022-12-16 13:00:00,4,11,"viirs_point_22668_16/12/2022_10.76071,-10.28317",306.4
0,2.47,14,1,0,2022-12-16 14:00:00,4,10,"viirs_point_22668_16/12/2022_10.76071,-10.28317",307.26
0,2.33,15,0,0,2022-12-16 15:00:00,4,10,"viirs_point_22668_16/12/2022_10.76071,-10.28317",307.45
0,2.15,16,0,0,2022-12-16 16:00:00,4,10,"viirs_point_22668_16/12/2022_10.76071,-10.28317",307.12
0,1.85,17,0,0,2022-12-16 17:00:00,4,11,"viirs_point_22668_16/12/2022_10.76071,-10.28317",306.29
0,1.31,18,0,0,2022-12-16 18:00:00,4,17,"viirs_point_22668_16/12/2022_10.76071,-10.28317",301.56
0,0.8,19,0,0,2022-12-16 19:00:00,4,18,"viirs_point_22668_16/12/2022_10.76071,-10.28317",298.26
0,0.51,20,0,0,2022-12-16 20:00:00,4,19,"viirs_point_22668_16/12/2022_10.76071,-10.28317",297.25
0,0.66,21,0,0,2022-12-16 21:00:00,4,19,"viirs_point_22668_16/12/2022_10.76071,-10.28317",296.45
0,1.35,22,0,0,2022-12-16 22:00:00,4,20,"viirs_point_22668_16/12/2022_10.76071,-10.28317",295.92
0,1.53,23,0,0,2022-12-16 23:00:00,4,21,"viirs_point_22668_16/12/2022_10.76071,-10.28317",295.13
0,1.38,0,0,0,2022-12-17 00:00:00,5,22,"viirs_point_22668_16/12/2022_10.76071,-10.28317",294.48
0,1.45,1,0,0,2022-12-17 01:00:00,5,23,"viirs_point_22668_16/12/2022_10.76071,-10.28317",293.88
0,1.77,2,0,0,2022-12-17 02:00:00,5,23,"viirs_point_22668_16/12/2022_10.76071,-10.28317",293.33
0,1.61,3,0,0,2022-12-17 03:00:00,5,24,"viirs_point_22668_16/12/2022_10.76071,-10.28317",292.68
0,1.13,4,0,0,2022-12-17 04:00:00,5,25,"viirs_point_22668_16/12/2022_10.76071,-10.28317",292.06
0,1.16,5,0,0,2022-12-17 05:00:00,5,25,"viirs_point_22668_16/12/2022_10.76071,-10.28317",291.53
0,1.07,6,0,0,2022-12-17 06:00:00,5,26,"viirs_point_22668_16/12/2022_10.76071,-10.28317",291.09
0,0.87,7,0,0,2022-12-17 07:00:00,5,27,"viirs_point_22668_16/12/2022_10.76071,-10.28317",290.58
0,0.78,8,0,0,2022-12-17 08:00:00,5,27,"viirs_point_22668_16/12/2022_10.76071,-10.28317",293.18
0,0.99,9,0,0,2022-12-17 09:00:00,5,20,"viirs_point_22668_16/12/2022_10.76071,-10.28317",297.53
0,1.66,10,0,0,2022-12-17 10:00:00,5,16,"viirs_point_22668_16/12/2022_10.76071,-10.28317",300.98
0,2.46,11,0,0,2022-12-17 11:00:00,5,12,"viirs_point_22668_16/12/2022_10.76071,-10.28317",303.54
0,2.81,12,0,0,2022-12-17 12:00:00,5,10,"viirs_point_22668_16/12/2022_10.76071,-10.28317",305.49
