clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
15,3.55,14,0,0.0,2022-12-13 14:00:00,1,18,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",305.54
10,3.51,15,0,0.0,2022-12-13 15:00:00,1,15,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",307.28
8,3.57,16,0,0.0,2022-12-13 16:00:00,1,12,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",308.6
6,3.63,17,0,0.0,2022-12-13 17:00:00,1,11,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",309.51
5,3.63,18,0,0.0,2022-12-13 18:00:00,1,10,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",310.06
0,3.7,19,0,0.0,2022-12-13 19:00:00,1,9,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",310.44
0,4.05,20,0,0.0,2022-12-13 20:00:00,1,10,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",309.9
0,3.93,21,0,0.0,2022-12-13 21:00:00,1,11,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",308.7
0,2.58,22,0,0.0,2022-12-13 22:00:00,1,18,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",304.7
0,2.43,23,0,0.0,2022-12-13 23:00:00,1,24,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",299.85
0,2.33,0,0,0.0,2022-12-14 00:00:00,2,31,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",297.71
0,2.35,1,0,0.0,2022-12-14 01:00:00,2,35,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",296.46
0,2.48,2,0,0.0,2022-12-14 02:00:00,2,39,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",294.01
0,2.19,3,0,0.0,2022-12-14 03:00:00,2,41,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",293.26
0,2.15,4,0,0.0,2022-12-14 04:00:00,2,41,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",292.69
0,2.35,5,1,0.0,2022-12-14 05:00:00,2,40,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",292.23
0,2.29,6,0,0.0,2022-12-14 06:00:00,2,40,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",291.67
0,2.24,7,0,0.0,2022-12-14 07:00:00,2,40,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",290.82
0,1.98,8,0,0.0,2022-12-14 08:00:00,2,41,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",290.11
0,1.87,9,0,0.16,2022-12-14 09:00:00,2,42,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",289.6
0,1.97,10,0,0.0,2022-12-14 10:00:00,2,40,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",291.48
0,2.64,11,0,0.0,2022-12-14 11:00:00,2,31,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",295.89
0,2.88,12,0,0.0,2022-12-14 12:00:00,2,25,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",299.73
0,3.35,13,0,0.0,2022-12-14 13:00:00,2,21,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",302.74
0,3.15,14,0,0.0,2022-12-14 14:00:00,2,18,"viirs_point_16164_14/12/2022_-26.29925,-58.77828",304.85
