clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,10.22,9,0,0,01/05/1970 09:18,0,5,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",315.61
0,10.37,9,0,0,01/05/1970 09:18,0,5,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",315.84
0,11.17,9,0,0,01/05/1970 09:18,0,6,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",315.68
0,12.23,9,0,0,01/05/1970 09:18,0,8,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",314.9
0,12.4,9,0,0,01/05/1970 09:18,0,10,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",313.38
0,12.07,9,0,0,01/05/1970 09:18,0,12,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",311.64
0,13.14,9,0,0,01/05/1970 09:18,0,12,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",310.46
0,13.45,9,0,0,01/05/1970 09:18,0,13,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",309.74
1,12.51,9,0,0,01/05/1970 09:18,0,14,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",308.94
0,12.67,9,0,0,01/05/1970 09:18,0,15,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",308.31
1,12.81,9,0,0,01/05/1970 09:18,0,16,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",307.87
2,11.94,9,0,0,01/05/1970 09:18,0,17,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",307.39
13,11.39,9,0,0,01/05/1970 09:18,0,17,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",307.02
32,11.7,9,0,0,01/05/1970 09:18,0,17,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",306.93
90,11.3,9,0,0,01/05/1970 09:18,0,18,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",306.5
47,10.49,9,0,0,01/05/1970 09:18,0,19,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",306.1
31,10.13,9,0,0,01/05/1970 09:18,0,18,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",306.55
23,11.27,9,0,0,01/05/1970 09:18,0,17,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",308.2
20,12.61,9,0,0,01/05/1970 09:18,0,15,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",309.99
13,12.72,9,0,0,01/05/1970 09:18,0,13,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",311.83
5,12.06,9,0,0,01/05/1970 09:18,0,11,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",313.56
7,11.45,9,0,0,01/05/1970 09:18,0,10,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",314.92
35,10.72,9,0,0,01/05/1970 09:18,0,9,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",315.86
51,9.72,9,0,0,01/05/1970 09:18,0,9,"viirs_point_379113_2023-06-04 00:00:00_30.99972,48.1436",316.49
