clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
79,8.24,19,0,0,2022-12-25 19:00:00,6,14,"viirs_point_39808_26/12/2022_-24.57044,17.33961",299.27
89,7.58,20,0,0,2022-12-25 20:00:00,6,14,"viirs_point_39808_26/12/2022_-24.57044,17.33961",297.95
93,7.02,21,0,0,2022-12-25 21:00:00,6,13,"viirs_point_39808_26/12/2022_-24.57044,17.33961",296.65
95,6.04,22,0,0,2022-12-25 22:00:00,6,14,"viirs_point_39808_26/12/2022_-24.57044,17.33961",294.72
96,5.11,23,0,0,2022-12-25 23:00:00,6,17,"viirs_point_39808_26/12/2022_-24.57044,17.33961",293.39
96,4.44,0,0,0,2022-12-26 00:00:00,0,19,"viirs_point_39808_26/12/2022_-24.57044,17.33961",292.94
90,4.06,1,0,0,2022-12-26 01:00:00,0,19,"viirs_point_39808_26/12/2022_-24.57044,17.33961",292.67
45,3.48,2,0,0,2022-12-26 02:00:00,0,18,"viirs_point_39808_26/12/2022_-24.57044,17.33961",292.4
30,3.49,3,0,0,2022-12-26 03:00:00,0,17,"viirs_point_39808_26/12/2022_-24.57044,17.33961",292.0
24,3.16,4,0,0,2022-12-26 04:00:00,0,18,"viirs_point_39808_26/12/2022_-24.57044,17.33961",291.48
22,3.52,5,0,0,2022-12-26 05:00:00,0,18,"viirs_point_39808_26/12/2022_-24.57044,17.33961",292.84
1,5.61,6,0,0,2022-12-26 06:00:00,0,19,"viirs_point_39808_26/12/2022_-24.57044,17.33961",294.94
6,5.07,7,0,0,2022-12-26 07:00:00,0,17,"viirs_point_39808_26/12/2022_-24.57044,17.33961",297.19
5,4.55,8,0,0,2022-12-26 08:00:00,0,15,"viirs_point_39808_26/12/2022_-24.57044,17.33961",299.19
1,3.7,9,0,0,2022-12-26 09:00:00,0,15,"viirs_point_39808_26/12/2022_-24.57044,17.33961",301.01
0,2.38,10,0,0,2022-12-26 10:00:00,0,11,"viirs_point_39808_26/12/2022_-24.57044,17.33961",302.64
1,1.48,11,0,0,2022-12-26 11:00:00,0,10,"viirs_point_39808_26/12/2022_-24.57044,17.33961",304.21
0,0.76,12,1,0,2022-12-26 12:00:00,0,9,"viirs_point_39808_26/12/2022_-24.57044,17.33961",305.63
0,0.92,13,0,0,2022-12-26 13:00:00,0,8,"viirs_point_39808_26/12/2022_-24.57044,17.33961",306.5
0,2.65,14,0,0,2022-12-26 14:00:00,0,7,"viirs_point_39808_26/12/2022_-24.57044,17.33961",307.34
0,5.32,15,0,0,2022-12-26 15:00:00,0,7,"viirs_point_39808_26/12/2022_-24.57044,17.33961",307.77
0,4.73,16,0,0,2022-12-26 16:00:00,0,8,"viirs_point_39808_26/12/2022_-24.57044,17.33961",307.19
0,5.68,17,0,0,2022-12-26 17:00:00,0,8,"viirs_point_39808_26/12/2022_-24.57044,17.33961",306.16
0,6.59,18,0,0,2022-12-26 18:00:00,0,10,"viirs_point_39808_26/12/2022_-24.57044,17.33961",303.62
0,9.6,19,0,0,2022-12-26 19:00:00,0,16,"viirs_point_39808_26/12/2022_-24.57044,17.33961",300.06
