clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
50,0.85,13,0,0.0,01/12/1970 13:53,0,32,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",311.02
76,1.42,13,0,0.0,01/12/1970 13:53,0,34,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",309.4
87,1.27,13,0,0.0,01/12/1970 13:53,0,42,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",307.23
90,1.26,13,0,0.0,01/12/1970 13:53,0,47,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",306.23
90,1.21,13,0,0.0,01/12/1970 13:53,0,54,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",304.13
89,0.94,13,0,0.0,01/12/1970 13:53,0,61,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",301.8
81,0.3,13,0,1.5,01/12/1970 13:53,0,62,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",301.23
81,0.21,13,0,0.45,01/12/1970 13:53,0,73,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",299.03
90,0.87,13,0,0.0,01/12/1970 13:53,0,85,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",297.18
72,0.87,13,0,0.0,01/12/1970 13:53,0,90,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",296.24
75,0.94,13,0,0.0,01/12/1970 13:53,0,92,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",295.84
71,0.43,13,0,0.0,01/12/1970 13:53,0,93,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",295.48
66,0.7,13,0,0.0,01/12/1970 13:53,0,92,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",295.06
94,0.41,13,0,0.0,01/12/1970 13:53,0,92,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",294.9
97,0.24,13,0,0.0,01/12/1970 13:53,0,92,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",294.81
98,0.1,13,0,0.0,01/12/1970 13:53,0,91,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",294.78
98,0.3,13,0,0.0,01/12/1970 13:53,0,92,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",294.69
98,0.46,13,0,0.0,01/12/1970 13:53,0,91,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",294.97
91,0.15,13,0,0.0,01/12/1970 13:53,0,82,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",297.3
100,0.3,13,0,0.0,01/12/1970 13:53,0,69,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",300.16
100,0.55,13,0,0.0,01/12/1970 13:53,0,55,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",303.54
100,0.71,13,0,0.0,01/12/1970 13:53,0,46,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",306.43
100,0.98,13,0,0.0,01/12/1970 13:53,0,39,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",308.55
100,1.14,13,0,0.0,01/12/1970 13:53,0,33,"viirs_point_1000391_2023-10-24 00:00:00_-8.1178,-75.32417",310.39
