clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
41,3.25,7,0,0.0,2022-12-26 07:00:00,0,51,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",288.76
29,3.11,8,0,0.11,2022-12-26 08:00:00,0,53,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",288.05
44,3.32,9,0,0.0,2022-12-26 09:00:00,0,52,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",288.36
46,3.06,10,0,0.0,2022-12-26 10:00:00,0,48,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",289.53
41,4.39,11,0,0.0,2022-12-26 11:00:00,0,35,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",293.2
38,5.02,12,0,0.0,2022-12-26 12:00:00,0,28,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",296.35
92,4.79,13,0,0.0,2022-12-26 13:00:00,0,23,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",299.03
79,3.9,14,0,0.13,2022-12-26 14:00:00,0,20,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",300.86
88,2.61,15,0,0.0,2022-12-26 15:00:00,0,19,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",301.15
87,1.55,16,0,0.0,2022-12-26 16:00:00,0,18,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",302.31
79,0.13,17,0,0.0,2022-12-26 17:00:00,0,17,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",303.1
72,0.41,18,0,0.0,2022-12-26 18:00:00,0,16,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",304.78
7,2.34,19,1,0.0,2022-12-26 19:00:00,0,15,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",306.08
6,3.18,20,0,0.0,2022-12-26 20:00:00,0,15,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",306.04
6,3.33,21,0,0.0,2022-12-26 21:00:00,0,16,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",305.55
5,2.99,22,0,0.0,2022-12-26 22:00:00,0,18,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",304.28
5,2.57,23,0,0.0,2022-12-26 23:00:00,0,23,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",299.14
5,2.91,0,0,0.0,2022-12-27 00:00:00,1,26,"viirs_point_41023_26/12/2022_-29.43538,-59.67056",296.84
