clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
81,3.97,2,0,0,01/05/1970 02:07,0,15,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",309.46
86,4.71,2,0,0,01/05/1970 02:07,0,16,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",309.71
65,5.5,2,0,0,01/05/1970 02:07,0,11,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",309.77
64,6.32,2,0,0,01/05/1970 02:07,0,14,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",310.32
36,6.62,2,0,0,01/05/1970 02:07,0,15,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",309.86
9,6.03,2,0,0,01/05/1970 02:07,0,17,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",308.3
7,5.31,2,0,0,01/05/1970 02:07,0,20,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",306.09
6,3.97,2,0,0,01/05/1970 02:07,0,22,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",304.9
5,3.31,2,0,0,01/05/1970 02:07,0,22,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",301.58
4,2.58,2,0,0,01/05/1970 02:07,0,27,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",301.33
13,2.09,2,0,0,01/05/1970 02:07,0,32,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",300.23
100,2.07,2,0,0,01/05/1970 02:07,0,34,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",299.05
100,1.5,2,0,0,01/05/1970 02:07,0,36,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",298.36
96,0.91,2,0,0,01/05/1970 02:07,0,39,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",297.67
97,0.47,2,0,0,01/05/1970 02:07,0,37,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",297.09
85,0.2,2,0,0,01/05/1970 02:07,0,40,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",295.59
77,0.25,2,0,0,01/05/1970 02:07,0,41,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",294.18
0,0.68,2,0,0,01/05/1970 02:07,0,36,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",294.77
0,0.94,2,0,0,01/05/1970 02:07,0,22,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",297.42
0,0.73,2,0,0,01/05/1970 02:07,0,32,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",299.77
0,0.63,2,0,0,01/05/1970 02:07,0,27,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",303.3
0,1.18,2,0,0,01/05/1970 02:07,0,20,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",306.41
0,2.88,2,0,0,01/05/1970 02:07,0,14,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",308.29
0,4.11,2,0,0,01/05/1970 02:07,0,13,"viirs_point_353274_2023-05-23 00:00:00_28.94461,-110.85951",309.85
