clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
48,0.85,1,0,0,01/07/1970 01:28,2,28,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",309.04
17,0.37,1,0,0,01/07/1970 01:28,2,27,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",309.12
25,0.14,1,0,0,01/07/1970 01:28,2,28,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",307.92
44,0.96,1,0,0,01/07/1970 01:28,2,37,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",303.82
54,1.48,1,0,0,01/07/1970 01:28,2,42,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",302.0
48,1.63,1,0,0,01/07/1970 01:28,2,50,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",299.94
44,1.27,1,0,0,01/07/1970 01:28,2,59,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",297.69
13,1.14,1,0,0,01/07/1970 01:28,2,62,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",297.41
40,1.2,1,0,0,01/07/1970 01:28,2,61,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",297.77
48,1.65,1,0,0,01/07/1970 01:28,2,61,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",297.43
57,1.44,1,0,0,01/07/1970 01:28,2,60,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",297.23
50,0.49,1,0,0,01/07/1970 01:28,2,63,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",295.62
22,0.9,1,0,0,01/07/1970 01:28,2,63,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",295.41
47,0.75,1,0,0,01/07/1970 01:28,2,67,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",294.24
48,0.42,1,0,0,01/07/1970 01:28,2,70,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",293.56
39,1.27,1,0,0,01/07/1970 01:28,2,73,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",292.59
30,1.14,1,0,0,01/07/1970 01:28,2,64,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",294.37
26,2.07,1,0,0,01/07/1970 01:28,2,45,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",298.67
20,3.27,1,0,0,01/07/1970 01:28,2,32,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",301.86
8,4.08,1,0,0,01/07/1970 01:28,2,28,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",304.17
7,3.97,1,0,0,01/07/1970 01:28,2,26,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",305.81
5,3.57,1,0,0,01/07/1970 01:28,2,24,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",307.13
4,3.17,1,0,0,01/07/1970 01:28,2,22,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",308.15
3,2.88,1,0,0,01/07/1970 01:28,2,21,"viirs_point_523699_2023-07-17 00:00:00_-5.89243,-43.76538",308.85
