clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
85,3.99,6,0,0,01/09/1970 06:43,4,42,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",292.63
82,3.52,6,0,0,01/09/1970 06:43,4,41,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",293.09
75,3.32,6,0,0,01/09/1970 06:43,4,39,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",293.5
66,3.88,6,0,0,01/09/1970 06:43,4,33,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",295.33
59,4.15,6,0,0,01/09/1970 06:43,4,31,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",295.58
45,4.62,6,0,0,01/09/1970 06:43,4,31,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",295.98
7,5.23,6,0,0,01/09/1970 06:43,4,33,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",294.87
5,5.18,6,0,0,01/09/1970 06:43,4,38,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",292.7
4,4.15,6,0,0,01/09/1970 06:43,4,46,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",289.75
4,3.33,6,0,0,01/09/1970 06:43,4,53,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",287.32
5,2.66,6,0,0,01/09/1970 06:43,4,56,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",285.95
3,2.28,6,0,0,01/09/1970 06:43,4,58,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",285.36
3,1.51,6,0,0,01/09/1970 06:43,4,61,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",284.49
4,1.02,6,0,0,01/09/1970 06:43,4,64,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",283.71
5,1.13,6,0,0,01/09/1970 06:43,4,67,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",283.28
8,1.1,6,0,0,01/09/1970 06:43,4,68,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",283.0
9,1.24,6,0,0,01/09/1970 06:43,4,68,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",282.8
8,1.5,6,0,0,01/09/1970 06:43,4,67,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",282.69
17,1.9,6,0,0,01/09/1970 06:43,4,65,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",283.17
22,1.88,6,0,0,01/09/1970 06:43,4,58,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",285.53
21,2.32,6,0,0,01/09/1970 06:43,4,48,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",288.49
19,2.78,6,0,0,01/09/1970 06:43,4,41,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",290.89
17,3.13,6,0,0,01/09/1970 06:43,4,37,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",293.09
35,3.18,6,0,0,01/09/1970 06:43,4,35,"viirs_point_715414_2023-08-25 00:00:00_60.34121,-116.29935",294.68
