clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
100,1.1,11,0,0,01/05/1970 11:02,0,50,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",302.72
100,0.87,11,0,0,01/05/1970 11:02,0,63,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",299.8
93,0.44,11,0,0,01/05/1970 11:02,0,67,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",298.81
85,0.35,11,0,0,01/05/1970 11:02,0,66,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",298.28
73,0.29,11,0,0,01/05/1970 11:02,0,68,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.38
65,1.21,11,0,0,01/05/1970 11:02,0,62,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.5
44,1.13,11,0,0,01/05/1970 11:02,0,62,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.12
46,1.13,11,0,0,01/05/1970 11:02,0,61,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.11
48,1.06,11,0,0,01/05/1970 11:02,0,61,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.07
47,0.83,11,0,0,01/05/1970 11:02,0,63,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",296.5
44,0.77,11,0,0,01/05/1970 11:02,0,66,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",295.87
37,0.95,11,0,0,01/05/1970 11:02,0,69,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.81
48,0.88,11,0,0,01/05/1970 11:02,0,69,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.7
48,0.9,11,0,0,01/05/1970 11:02,0,68,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.63
47,0.92,11,0,0,01/05/1970 11:02,0,68,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.48
47,0.99,11,0,0,01/05/1970 11:02,0,69,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.23
48,1.04,11,0,0,01/05/1970 11:02,0,68,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",294.83
58,1.48,11,0,0,01/05/1970 11:02,0,60,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",297.04
72,1.82,11,0,0,01/05/1970 11:02,0,52,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",299.47
64,1.99,11,0,0,01/05/1970 11:02,0,43,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",302.47
50,2.22,11,0,0,01/05/1970 11:02,0,36,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",305.13
44,2.35,11,0,0,01/05/1970 11:02,0,33,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",306.28
40,2.27,11,0,0,01/05/1970 11:02,0,31,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",306.89
50,1.77,11,0,0,01/05/1970 11:02,0,35,"viirs_point_385378_2023-06-06 00:00:00_-12.47771,-57.17551",305.61
