clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
84,3.21,7,0,0,01/06/1970 07:17,1,34,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",291.41
69,3.05,7,0,0,01/06/1970 07:17,1,33,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",291.79
47,2.68,7,0,0,01/06/1970 07:17,1,33,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",291.55
21,2.73,7,0,0,01/06/1970 07:17,1,34,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",291.35
14,2.86,7,0,0,01/06/1970 07:17,1,35,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",290.9
10,2.12,7,0,0,01/06/1970 07:17,1,42,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",290.09
27,1.63,7,0,0,01/06/1970 07:17,1,53,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",287.92
28,1.63,7,0,0,01/06/1970 07:17,1,60,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",285.2
16,1.37,7,0,0,01/06/1970 07:17,1,67,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",282.58
100,1.4,7,0,0,01/06/1970 07:17,1,66,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",281.95
100,1.57,7,0,0,01/06/1970 07:17,1,64,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",281.6
100,1.29,7,0,0,01/06/1970 07:17,1,64,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",280.77
100,1.53,7,0,0,01/06/1970 07:17,1,62,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",280.52
100,1.42,7,0,0,01/06/1970 07:17,1,60,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",280.81
93,0.98,7,0,0,01/06/1970 07:17,1,62,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",282.46
51,1.11,7,0,0,01/06/1970 07:17,1,54,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",284.14
62,0.62,7,0,0,01/06/1970 07:17,1,49,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",285.62
75,0.88,7,0,0,01/06/1970 07:17,1,46,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",286.71
81,0.54,7,0,0,01/06/1970 07:17,1,43,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",288.34
85,0.32,7,0,0,01/06/1970 07:17,1,41,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",289.15
88,0.46,7,0,0,01/06/1970 07:17,1,38,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",290.36
86,0.2,7,0,0,01/06/1970 07:17,1,36,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",291.73
93,0.5,7,0,0,01/06/1970 07:17,1,34,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",292.24
95,0.67,7,0,0,01/06/1970 07:17,1,34,"viirs_point_458226_2023-07-03 00:00:00_64.77372,154.72678",292.89
