clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
25,1.61,22,0,0.0,01/12/1970 22:10,0,41,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",306.59
29,2.1,22,0,0.0,01/12/1970 22:10,0,42,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",306.11
100,3.33,22,0,0.0,01/12/1970 22:10,0,50,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",303.93
100,3.59,22,0,0.37,01/12/1970 22:10,0,64,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",300.42
100,2.58,22,0,0.47,01/12/1970 22:10,0,71,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",298.98
100,2.52,22,0,0.78,01/12/1970 22:10,0,77,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",297.94
93,2.58,22,0,0.75,01/12/1970 22:10,0,79,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",297.68
93,2.78,22,0,0.64,01/12/1970 22:10,0,79,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",297.6
89,2.26,22,0,0.18,01/12/1970 22:10,0,79,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",297.55
95,1.84,22,0,1.42,01/12/1970 22:10,0,84,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.64
96,1.37,22,0,1.95,01/12/1970 22:10,0,87,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.3
99,2.54,22,0,0.41,01/12/1970 22:10,0,83,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.32
99,1.81,22,0,0.57,01/12/1970 22:10,0,83,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.29
99,2.3,22,0,0.48,01/12/1970 22:10,0,84,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.03
100,2.61,22,0,0.15,01/12/1970 22:10,0,85,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.4
100,1.39,22,0,1.05,01/12/1970 22:10,0,88,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",295.96
100,0.22,22,0,0.64,01/12/1970 22:10,0,88,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",295.96
100,0.85,22,0,0.14,01/12/1970 22:10,0,86,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",296.42
100,0.93,22,0,0.0,01/12/1970 22:10,0,79,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",297.73
100,2.32,22,0,0.0,01/12/1970 22:10,0,73,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",298.78
97,2.08,22,0,0.0,01/12/1970 22:10,0,65,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",300.59
99,2.03,22,0,0.0,01/12/1970 22:10,0,58,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",302.38
99,1.82,22,0,0.0,01/12/1970 22:10,0,53,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",303.7
99,1.61,22,0,0.0,01/12/1970 22:10,0,49,"viirs_point_1030217_2023-11-01 00:00:00_12.3425,35.08017",304.97
