clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,10.85,12,0,0,01/07/1970 12:18,2,29,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",308.05
0,11.73,12,0,0,01/07/1970 12:18,2,31,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",309.05
0,11.19,12,0,0,01/07/1970 12:18,2,35,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",307.05
0,9.93,12,0,0,01/07/1970 12:18,2,40,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",307.05
0,8.57,12,0,0,01/07/1970 12:18,2,47,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",306.05
0,8.01,12,0,0,01/07/1970 12:18,2,51,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",305.05
0,6.82,12,0,0,01/07/1970 12:18,2,53,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",304.05
0,7.58,12,0,0,01/07/1970 12:18,2,48,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",303.05
0,7.08,12,0,0,01/07/1970 12:18,2,48,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",303.05
0,6.36,12,0,0,01/07/1970 12:18,2,52,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,6.27,12,0,0,01/07/1970 12:18,2,52,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,6.11,12,0,0,01/07/1970 12:18,2,53,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,5.77,12,0,0,01/07/1970 12:18,2,56,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,5.29,12,0,0,01/07/1970 12:18,2,58,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,5.02,12,0,0,01/07/1970 12:18,2,60,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",301.05
0,4.9,12,0,0,01/07/1970 12:18,2,62,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,5.38,12,0,0,01/07/1970 12:18,2,61,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",301.05
0,5.98,12,0,0,01/07/1970 12:18,2,53,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",302.05
0,5.4,12,0,0,01/07/1970 12:18,2,48,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",303.05
0,4.8,12,0,0,01/07/1970 12:18,2,43,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",303.05
0,4.51,12,0,0,01/07/1970 12:18,2,40,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",304.05
0,5.25,12,0,0,01/07/1970 12:18,2,36,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",305.05
0,5.23,12,0,0,01/07/1970 12:18,2,32,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",306.05
0,4.28,12,0,0,01/07/1970 12:18,2,31,"viirs_point_562712_2023-07-26 00:00:00_36.08294,27.88654",307.05
