clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
3,3.16,23,0,0,01/05/1970 23:15,0,32,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.01
0,3.68,23,0,0,01/05/1970 23:15,0,30,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.6
0,4.22,23,0,0,01/05/1970 23:15,0,29,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.94
0,4.17,23,0,0,01/05/1970 23:15,0,28,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",302.13
2,4.48,23,0,0,01/05/1970 23:15,0,28,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",302.04
3,4.43,23,0,0,01/05/1970 23:15,0,29,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.83
8,3.99,23,0,0,01/05/1970 23:15,0,31,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.17
16,3.65,23,0,0,01/05/1970 23:15,0,38,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",299.28
3,3.63,23,0,0,01/05/1970 23:15,0,44,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",296.26
5,3.5,23,0,0,01/05/1970 23:15,0,44,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",294.68
5,5.13,23,0,0,01/05/1970 23:15,0,44,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",294.19
6,5.22,23,0,0,01/05/1970 23:15,0,43,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",293.1
7,5.47,23,0,0,01/05/1970 23:15,0,43,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",292.55
31,4.73,23,0,0,01/05/1970 23:15,0,45,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",291.57
100,5.04,23,0,0,01/05/1970 23:15,0,48,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",291.02
100,5.04,23,0,0,01/05/1970 23:15,0,51,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",290.68
100,5.12,23,0,0,01/05/1970 23:15,0,54,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",290.28
100,5.49,23,0,0,01/05/1970 23:15,0,55,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",290.85
100,5.98,23,0,0,01/05/1970 23:15,0,53,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",292.22
94,6.74,23,0,0,01/05/1970 23:15,0,47,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",294.75
86,6.91,23,0,0,01/05/1970 23:15,0,43,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",296.86
93,6.25,23,0,0,01/05/1970 23:15,0,40,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",298.66
95,5.61,23,0,0,01/05/1970 23:15,0,36,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",300.64
97,5.48,23,0,0,01/05/1970 23:15,0,34,"viirs_point_429313_2023-06-22 00:00:00_52.84437,-75.67629",301.92
