clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
39,4.39,7,0,0,01/09/1970 07:18,4,34,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",294.79
32,4.55,7,0,0,01/09/1970 07:18,4,36,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",294.26
12,4.14,7,0,0,01/09/1970 07:18,4,39,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",293.57
0,3.52,7,0,0,01/09/1970 07:18,4,41,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",292.71
0,2.57,7,0,0,01/09/1970 07:18,4,49,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",290.91
1,2.13,7,0,0,01/09/1970 07:18,4,59,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",287.68
2,2.03,7,0,0,01/09/1970 07:18,4,61,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",286.31
2,1.94,7,0,0,01/09/1970 07:18,4,60,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",285.76
2,2.03,7,0,0,01/09/1970 07:18,4,57,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",285.98
9,2.11,7,0,0,01/09/1970 07:18,4,57,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",285.76
10,2.33,7,0,0,01/09/1970 07:18,4,57,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",285.46
11,2.53,7,0,0,01/09/1970 07:18,4,59,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",285.07
19,2.35,7,0,0,01/09/1970 07:18,4,62,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",284.53
23,2.04,7,0,0,01/09/1970 07:18,4,64,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",284.1
28,2.29,7,0,0,01/09/1970 07:18,4,63,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",283.91
85,2.33,7,0,0,01/09/1970 07:18,4,61,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",284.48
77,2.2,7,0,0,01/09/1970 07:18,4,56,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",286.57
57,2.75,7,0,0,01/09/1970 07:18,4,45,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",289.7
47,3.15,7,0,0,01/09/1970 07:18,4,39,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",292.33
39,3.52,7,0,0,01/09/1970 07:18,4,34,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",294.33
51,3.4,7,0,0,01/09/1970 07:18,4,31,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",295.81
97,3.32,7,0,0,01/09/1970 07:18,4,28,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",296.8
72,3.21,7,0,0,01/09/1970 07:18,4,27,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",297.53
49,3.0,7,0,0,01/09/1970 07:18,4,27,"viirs_point_717488_2023-08-25 00:00:00_60.52089,-115.92073",298.09
