clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
94,2.79,9,0,0,01/12/1970 09:56,0,13,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",311.96
99,2.82,9,0,0,01/12/1970 09:56,0,13,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",311.48
94,3.0,9,0,0,01/12/1970 09:56,0,14,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",310.24
80,2.66,9,0,0,01/12/1970 09:56,0,20,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",305.0
67,2.4,9,0,0,01/12/1970 09:56,0,23,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",302.76
58,2.1,9,0,0,01/12/1970 09:56,0,25,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",301.57
44,1.79,9,0,0,01/12/1970 09:56,0,29,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",299.82
7,1.47,9,0,0,01/12/1970 09:56,0,29,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",299.18
6,1.22,9,0,0,01/12/1970 09:56,0,31,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",298.56
6,1.47,9,0,0,01/12/1970 09:56,0,32,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",297.91
7,1.13,9,0,0,01/12/1970 09:56,0,34,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",297.37
7,1.44,9,0,0,01/12/1970 09:56,0,35,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",297.28
10,1.89,9,0,0,01/12/1970 09:56,0,35,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",296.78
15,1.34,9,0,0,01/12/1970 09:56,0,39,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",295.84
24,1.49,9,0,0,01/12/1970 09:56,0,41,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",295.5
41,1.68,9,0,0,01/12/1970 09:56,0,42,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",295.9
46,2.54,9,0,0,01/12/1970 09:56,0,36,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",299.68
56,3.39,9,0,0,01/12/1970 09:56,0,37,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",302.68
64,3.95,9,0,0,01/12/1970 09:56,0,34,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",305.13
100,4.06,9,0,0,01/12/1970 09:56,0,28,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",307.53
90,4.19,9,0,0,01/12/1970 09:56,0,22,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",309.57
91,3.98,9,0,0,01/12/1970 09:56,0,18,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",311.06
85,3.94,9,0,0,01/12/1970 09:56,0,17,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",312.02
82,3.77,9,0,0,01/12/1970 09:56,0,16,"viirs_point_986209_2023-10-21 00:00:00_-7.28282,-44.1101",312.5
