clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,4.66,13,0,0,01/09/1970 13:11,4,11,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",308.69
0,4.77,13,0,0,01/09/1970 13:11,4,10,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",309.05
1,4.59,13,0,0,01/09/1970 13:11,4,10,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",308.76
5,4.26,13,0,0,01/09/1970 13:11,4,10,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",308.15
11,3.4,13,0,0,01/09/1970 13:11,4,11,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",306.58
13,2.04,13,0,0,01/09/1970 13:11,4,16,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",300.84
3,2.15,13,0,0,01/09/1970 13:11,4,17,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",298.47
0,2.33,13,0,0,01/09/1970 13:11,4,18,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",297.24
0,2.49,13,0,0,01/09/1970 13:11,4,19,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",296.28
0,2.63,13,0,0,01/09/1970 13:11,4,20,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",295.55
1,1.84,13,0,0,01/09/1970 13:11,4,22,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",294.43
1,1.51,13,0,0,01/09/1970 13:11,4,25,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",292.66
7,2.41,13,0,0,01/09/1970 13:11,4,31,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",291.75
62,2.38,13,0,0,01/09/1970 13:11,4,33,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",291.1
60,2.41,13,0,0,01/09/1970 13:11,4,37,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",290.58
56,2.36,13,0,0,01/09/1970 13:11,4,40,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",290.1
53,3.12,13,0,0,01/09/1970 13:11,4,42,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",290.31
50,3.52,13,0,0,01/09/1970 13:11,4,43,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",290.64
86,4.3,13,0,0,01/09/1970 13:11,4,38,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",293.63
100,5.29,13,0,0,01/09/1970 13:11,4,34,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",296.91
98,5.5,13,0,0,01/09/1970 13:11,4,30,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",299.5
98,5.13,13,0,0,01/09/1970 13:11,4,25,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",301.81
98,4.66,13,0,0,01/09/1970 13:11,4,20,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",304.23
98,4.4,13,0,0,01/09/1970 13:11,4,17,"viirs_point_738698_2023-08-30 00:00:00_-9.37261,20.23635",305.9
