clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
26,1.41,1,0,0,01/08/1970 01:30,3,44,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",297.09
9,1.28,1,0,0,01/08/1970 01:30,3,52,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",296.26
9,0.79,1,0,0,01/08/1970 01:30,3,67,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",293.5
18,0.02,1,0,0,01/08/1970 01:30,3,77,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",289.58
15,0.25,1,0,0,01/08/1970 01:30,3,82,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",288.17
13,0.32,1,0,0,01/08/1970 01:30,3,86,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",287.28
10,0.34,1,0,0,01/08/1970 01:30,3,89,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",286.38
3,0.55,1,0,0,01/08/1970 01:30,3,92,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",285.75
1,0.66,1,0,0,01/08/1970 01:30,3,94,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",285.25
3,0.3,1,0,0,01/08/1970 01:30,3,96,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",284.75
3,0.51,1,0,0,01/08/1970 01:30,3,97,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",284.26
6,0.43,1,0,0,01/08/1970 01:30,3,98,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",283.91
5,0.57,1,0,0,01/08/1970 01:30,3,99,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",283.82
8,0.58,1,0,0,01/08/1970 01:30,3,99,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",283.48
11,0.36,1,0,0,01/08/1970 01:30,3,99,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",283.16
13,0.47,1,0,0,01/08/1970 01:30,3,99,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",282.85
14,0.19,1,0,0,01/08/1970 01:30,3,99,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",282.57
16,0.05,1,0,0,01/08/1970 01:30,3,94,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",284.08
15,0.11,1,0,0,01/08/1970 01:30,3,81,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",286.96
12,0.51,1,0,0,01/08/1970 01:30,3,67,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",289.93
6,0.4,1,0,0,01/08/1970 01:30,3,58,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",292.41
4,0.42,1,0,0,01/08/1970 01:30,3,52,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",294.44
3,0.28,1,0,0,01/08/1970 01:30,3,48,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",295.8
3,0.74,1,0,0,01/08/1970 01:30,3,46,"viirs_point_610233_2023-08-05 00:00:00_-26.5345,-50.17973",296.62
