clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
100,7.66,23,0,0,01/09/1970 23:40,4,39,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",300.45
100,8.66,23,0,0,01/09/1970 23:40,4,35,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",301.58
100,8.25,23,0,0,01/09/1970 23:40,4,35,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",301.17
84,8.33,23,0,0,01/09/1970 23:40,4,41,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",299.88
87,7.24,23,0,0,01/09/1970 23:40,4,44,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",298.12
91,6.43,23,0,0,01/09/1970 23:40,4,52,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",295.33
93,6.13,23,0,0,01/09/1970 23:40,4,55,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",293.58
95,5.91,23,0,0,01/09/1970 23:40,4,59,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.89
86,5.76,23,0,0,01/09/1970 23:40,4,60,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.51
100,6.25,23,0,0,01/09/1970 23:40,4,61,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.44
100,6.64,23,0,0,01/09/1970 23:40,4,63,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.05
89,7.01,23,0,0,01/09/1970 23:40,4,65,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.12
84,7.1,23,0,0,01/09/1970 23:40,4,65,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.81
77,7.08,23,0,0,01/09/1970 23:40,4,69,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.38
61,7.13,23,0,0,01/09/1970 23:40,4,70,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.5
9,6.86,23,0,0,01/09/1970 23:40,4,69,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.39
8,6.94,23,0,0,01/09/1970 23:40,4,69,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",290.99
19,8.41,23,0,0,01/09/1970 23:40,4,64,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.35
39,9.46,23,0,0,01/09/1970 23:40,4,61,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",291.49
47,9.26,23,0,0,01/09/1970 23:40,4,52,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",292.72
39,8.92,23,0,0,01/09/1970 23:40,4,48,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",293.43
38,8.02,23,0,0,01/09/1970 23:40,4,48,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",294.2
26,7.63,23,0,0,01/09/1970 23:40,4,41,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",294.79
50,7.49,23,0,0,01/09/1970 23:40,4,42,"viirs_point_776441_2023-09-05 00:00:00_46.37078,-118.35711",295.29
