clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,1.34,17,0,0,01/09/1970 17:02,4,44,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",298.27
1,0.45,17,0,0,01/09/1970 17:02,4,42,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",297.71
3,0.89,17,0,0,01/09/1970 17:02,4,43,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",297.16
2,0.89,17,0,0,01/09/1970 17:02,4,46,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",296.6
1,3.13,17,0,0,01/09/1970 17:02,4,57,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",296.05
1,4.36,17,0,0,01/09/1970 17:02,4,67,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",291.46
0,3.95,17,0,0,01/09/1970 17:02,4,75,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",290.09
0,3.58,17,0,0,01/09/1970 17:02,4,76,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",292.71
0,4.11,17,0,0,01/09/1970 17:02,4,80,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",289.35
0,3.29,17,0,0,01/09/1970 17:02,4,82,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",288.59
0,2.57,17,0,0,01/09/1970 17:02,4,82,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",287.98
0,2.33,17,0,0,01/09/1970 17:02,4,81,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",287.68
1,2.19,17,0,0,01/09/1970 17:02,4,79,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",289.66
5,2.48,17,0,0,01/09/1970 17:02,4,78,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",288.66
6,2.41,17,0,0,01/09/1970 17:02,4,77,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",286.9
5,2.33,17,0,0,01/09/1970 17:02,4,75,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",286.85
6,2.32,17,0,0,01/09/1970 17:02,4,71,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",287.86
19,0.89,17,0,0,01/09/1970 17:02,4,70,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",292.16
36,0.89,17,0,0,01/09/1970 17:02,4,57,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",294.94
20,1.34,17,0,0,01/09/1970 17:02,4,47,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",297.16
40,0.45,17,0,0,01/09/1970 17:02,4,39,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",299.94
53,0.89,17,0,0,01/09/1970 17:02,4,34,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",299.94
42,0.89,17,0,0,01/09/1970 17:02,4,34,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",299.94
35,2.24,17,0,0,01/09/1970 17:02,4,35,"viirs_point_752579_2023-09-01 00:00:00_-23.28791,-47.3336",299.94
