clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
93,3.96,11,0,0.49,01/10/1970 11:37,5,58,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",299.3
98,4.41,11,0,0.31,01/10/1970 11:37,5,65,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",297.53
100,3.76,11,0,0.14,01/10/1970 11:37,5,67,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",296.82
100,3.12,11,0,0.13,01/10/1970 11:37,5,71,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",296.02
100,2.86,11,0,0.0,01/10/1970 11:37,5,75,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",295.13
100,2.44,11,0,0.39,01/10/1970 11:37,5,80,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",294.11
88,1.93,11,0,0.56,01/10/1970 11:37,5,87,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.95
83,1.45,11,0,0.89,01/10/1970 11:37,5,88,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.45
29,1.47,11,0,1.81,01/10/1970 11:37,5,92,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",291.82
43,1.45,11,0,1.24,01/10/1970 11:37,5,92,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",291.87
60,1.48,11,0,0.74,01/10/1970 11:37,5,91,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.16
68,1.7,11,0,0.13,01/10/1970 11:37,5,91,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.31
74,1.4,11,0,0.0,01/10/1970 11:37,5,91,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.21
91,1.54,11,0,0.14,01/10/1970 11:37,5,90,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.38
89,1.71,11,0,0.0,01/10/1970 11:37,5,90,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",292.14
77,1.75,11,0,0.71,01/10/1970 11:37,5,89,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",291.97
77,1.48,11,0,0.5,01/10/1970 11:37,5,90,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",291.88
75,1.15,11,0,0.24,01/10/1970 11:37,5,90,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",291.97
74,1.48,11,0,0.2,01/10/1970 11:37,5,85,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",293.16
95,0.63,11,0,0.0,01/10/1970 11:37,5,80,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",293.92
91,0.76,11,0,0.0,01/10/1970 11:37,5,76,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",294.74
90,1.13,11,0,0.0,01/10/1970 11:37,5,70,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",295.85
77,1.55,11,0,0.0,01/10/1970 11:37,5,62,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",298.0
67,1.87,11,0,0.0,01/10/1970 11:37,5,55,"viirs_point_819446_2023-09-13 00:00:00_2.29257,34.15276",299.6
