clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
41,4.52,13,0,0,01/10/1970 13:29,5,9,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",307.53
6,3.78,13,0,0,01/10/1970 13:29,5,9,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",307.82
5,3.33,13,0,0,01/10/1970 13:29,5,9,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",307.68
5,3.2,13,0,0,01/10/1970 13:29,5,9,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",307.21
4,2.99,13,0,0,01/10/1970 13:29,5,11,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",305.37
3,2.59,13,0,0,01/10/1970 13:29,5,15,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",298.86
12,2.59,13,0,0,01/10/1970 13:29,5,21,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",295.01
1,2.56,13,0,0,01/10/1970 13:29,5,22,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",293.5
1,2.6,13,0,0,01/10/1970 13:29,5,24,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",292.55
1,2.67,13,0,0,01/10/1970 13:29,5,26,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",291.78
2,2.69,13,0,0,01/10/1970 13:29,5,27,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",290.92
3,2.4,13,0,0,01/10/1970 13:29,5,29,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",290.27
1,2.1,13,0,0,01/10/1970 13:29,5,37,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",289.33
2,1.91,13,0,0,01/10/1970 13:29,5,39,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",288.78
2,1.85,13,0,0,01/10/1970 13:29,5,41,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",288.32
4,1.76,13,0,0,01/10/1970 13:29,5,44,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",287.92
5,1.71,13,0,0,01/10/1970 13:29,5,47,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",287.23
5,1.93,13,0,0,01/10/1970 13:29,5,48,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",287.34
2,2.62,13,0,0,01/10/1970 13:29,5,38,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",292.35
0,3.59,13,0,0,01/10/1970 13:29,5,33,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",296.99
1,4.29,13,0,0,01/10/1970 13:29,5,29,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",300.86
3,4.73,13,0,0,01/10/1970 13:29,5,23,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",303.52
4,4.28,13,0,0,01/10/1970 13:29,5,20,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",305.06
6,3.8,13,0,0,01/10/1970 13:29,5,18,"viirs_point_826163_2023-09-15 00:00:00_-14.72581,18.92883",306.21
