clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
100,1.04,12,0,0,01/11/1970 12:52,6,47,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",298.68
100,0.81,12,0,0,01/11/1970 12:52,6,52,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",298.2
98,1.05,12,0,0,01/11/1970 12:52,6,57,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",297.72
99,0.7,12,0,0,01/11/1970 12:52,6,62,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",297.14
99,0.33,12,0,0,01/11/1970 12:52,6,64,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",296.66
90,0.41,12,0,0,01/11/1970 12:52,6,62,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",298.23
81,0.51,12,0,0,01/11/1970 12:52,6,49,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",302.05
76,0.61,12,0,0,01/11/1970 12:52,6,39,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",305.79
25,1.66,12,0,0,01/11/1970 12:52,6,30,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",309.23
18,2.43,12,0,0,01/11/1970 12:52,6,26,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",310.85
14,2.3,12,0,0,01/11/1970 12:52,6,22,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",312.71
13,2.26,12,0,0,01/11/1970 12:52,6,18,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",313.98
12,2.3,12,0,0,01/11/1970 12:52,6,16,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",314.51
18,2.3,12,0,0,01/11/1970 12:52,6,16,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",314.61
27,2.08,12,0,0,01/11/1970 12:52,6,16,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",314.46
20,2.04,12,0,0,01/11/1970 12:52,6,16,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",313.55
22,1.28,12,0,0,01/11/1970 12:52,6,22,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",309.59
38,1.43,12,0,0,01/11/1970 12:52,6,26,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",306.4
50,2.01,12,0,0,01/11/1970 12:52,6,29,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",305.73
58,1.24,12,0,0,01/11/1970 12:52,6,35,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",304.33
14,0.69,12,0,0,01/11/1970 12:52,6,44,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",301.02
13,0.86,12,0,0,01/11/1970 12:52,6,48,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",300.08
30,0.63,12,0,0,01/11/1970 12:52,6,49,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",300.36
48,0.54,12,0,0,01/11/1970 12:52,6,47,"viirs_point_910360_2023-10-04 00:00:00_-10.57157,-52.90695",300.73
