clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
100,4.11,11,0,0,01/10/1970 11:05,5,35,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",292.87
95,4.35,11,0,0,01/10/1970 11:05,5,32,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",294.41
67,4.45,11,0,0,01/10/1970 11:05,5,28,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",295.69
62,4.67,11,0,0,01/10/1970 11:05,5,26,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",296.66
55,4.97,11,0,0,01/10/1970 11:05,5,25,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",297.15
53,5.07,11,0,0,01/10/1970 11:05,5,25,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",297.36
33,4.45,11,0,0,01/10/1970 11:05,5,27,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",296.92
15,3.63,11,0,0,01/10/1970 11:05,5,34,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",294.85
14,3.77,11,0,0,01/10/1970 11:05,5,42,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",291.4
19,3.92,11,0,0,01/10/1970 11:05,5,48,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",289.4
16,4.07,11,0,0,01/10/1970 11:05,5,52,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",288.44
15,4.37,11,0,0,01/10/1970 11:05,5,54,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",287.91
10,4.42,11,0,0,01/10/1970 11:05,5,55,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",287.34
7,4.27,11,0,0,01/10/1970 11:05,5,57,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",286.76
7,4.1,11,0,0,01/10/1970 11:05,5,59,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",286.22
7,3.83,11,0,0,01/10/1970 11:05,5,62,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",285.76
6,3.82,11,0,0,01/10/1970 11:05,5,64,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",285.53
5,3.79,11,0,0,01/10/1970 11:05,5,66,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",285.27
2,3.83,11,0,0,01/10/1970 11:05,5,69,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",285.41
0,3.76,11,0,0,01/10/1970 11:05,5,69,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",285.28
0,3.69,11,0,0,01/10/1970 11:05,5,66,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",286.08
0,3.74,11,0,0,01/10/1970 11:05,5,57,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",288.84
0,4.49,11,0,0,01/10/1970 11:05,5,49,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",291.46
0,4.88,11,0,0,01/10/1970 11:05,5,45,"viirs_point_817517_2023-09-12 00:00:00_60.69322,-115.50101",293.46
