viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697310000,310.96,31,1.38,0,100,Clouds,overcast clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697313600,310.27,31,1.49,0,96,Clouds,overcast clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697317200,309.54,32,1.94,0,83,Clouds,broken clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697320800,307.21,39,2.25,0,64,Clouds,broken clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697324400,304.46,46,2.23,0,53,Clouds,broken clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697328000,302.58,52,1.66,0,39,Clouds,scattered clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697331600,302.26,54,1.31,0,5,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697335200,302.16,54,1.28,0,6,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697338800,301.95,54,0.66,0,6,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697342400,301.58,55,0.23,0,5,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697346000,301.11,56,0.75,0,5,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697349600,300.72,57,0.76,0,5,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697353200,299.54,65,1.44,0,6,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697356800,299.35,65,1.41,0,9,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697360400,299.15,66,1.7,0,9,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697364000,298.89,66,1.2,0,14,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697367600,300.92,60,1.09,0,13,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697371200,304.09,51,1.78,0,30,Clouds,scattered clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697374800,306.93,43,2.11,0,8,Clear,clear sky,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697378400,309.23,36,2.38,0,11,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697382000,310.98,31,2.63,0,11,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697385600,312.26,28,2.77,0,11,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697389200,313.26,26,2.51,0,11,Clouds,few clouds,0
"viirs_point_965003_2023-10-16 00:00:00_-12.7863,-66.13255",1697392800,313.49,24,2.32,0,15,Clouds,few clouds,0
