viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695664800,312.16,27,2.1,0,84,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695668400,312.79,25,2.35,0,77,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695672000,309.68,33,2.28,0,74,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695675600,308.22,37,1.42,0,61,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695679200,304.9,45,1.81,0,58,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695682800,303.49,48,1.24,0,61,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695686400,302.05,59,1.03,0,63,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695690000,302.53,56,1.76,0,90,Clouds,overcast clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695693600,300.52,68,2.3,0,95,Clouds,overcast clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695697200,298.28,80,1.61,0,86,Clouds,overcast clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695700800,296.84,88,1.22,0,71,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695704400,296.85,88,1,0,69,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695708000,297.88,80,0.39,0,33,Clouds,scattered clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695711600,297.91,78,0.4,0,32,Clouds,scattered clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695715200,298.66,74,0.85,0,61,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695718800,298.61,74,0.68,0,73,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695722400,297.7,78,1.11,0,69,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695726000,300.41,67,1.21,0,70,Clouds,broken clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695729600,304.03,53,1.47,0,27,Clouds,scattered clouds,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695733200,307.46,42,1.77,0,9,Clear,clear sky,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695736800,310.4,32,1.96,0,9,Clear,clear sky,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695740400,312.59,25,2.09,0,6,Clear,clear sky,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695744000,314.06,21,1.98,0,4,Clear,clear sky,0
"viirs_point_891507_2023-09-27 00:00:00_-3.85446,-57.93661",1695747600,315.13,19,1.73,0,4,Clear,clear sky,0
