viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691931600,303.24,12,3.71,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691935200,303.1,12,3.86,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691938800,302.36,13,3.89,0,1,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691942400,299.65,15,2.55,0,1,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691946000,293.5,21,1.76,0,1,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691949600,290.59,26,1.54,0,2,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691953200,289.12,29,1.47,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691956800,287.98,30,1.34,0,1,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691960400,287.03,32,1.24,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691964000,286.21,33,1.43,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691967600,285.56,34,1.64,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691971200,284.7,35,1.4,0,1,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691974800,284.29,35,1.87,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691978400,283.28,38,1.41,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691982000,282.96,39,1.28,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691985600,282.88,40,1.49,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691989200,282.65,41,1.6,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691992800,286.68,33,2.1,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1691996400,292.69,23,3.34,0,0,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1692000000,297.12,18,4.18,0,3,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1692003600,299.76,15,4.61,0,4,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1692007200,301.4,13,4.47,0,3,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1692010800,302.63,12,4.28,0,3,Clear,clear sky,0
"viirs_point_657387_2023-08-15 00:00:00_-14.28934,20.8164",1692014400,303.49,10,4.24,0,0,Clear,clear sky,0
