viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688785200,292.99,62,3.3,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688788800,294.97,53,4.28,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688792400,296.13,46,5.97,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688796000,296.22,46,7.93,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688799600,295.19,49,7.27,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688803200,294.95,46,6.01,0,100,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688806800,294.91,44,5,0,96,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688810400,293.92,50,5,0,97,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688814000,291.89,55,5.04,0,98,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688817600,288.48,63,2.66,0,89,Clouds,overcast clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688821200,286.5,69,1.79,0,11,Clouds,few clouds,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688824800,285.69,71,1.78,0,9,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688828400,285.48,71,2.22,0,6,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688832000,285.04,73,2.6,0,5,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688835600,284.29,75,2.45,0,6,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688839200,284.67,78,2.22,0,10,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688842800,284.25,80,2.49,0,1,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688846400,284.74,79,2.75,0,0,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688850000,286.73,74,2.4,0,1,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688853600,288.83,64,2.9,0,2,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688857200,290,54,5.32,0,2,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688860800,290.17,48,6.68,0,1,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688864400,290.56,43,6.98,0,0,Clear,clear sky,0
"viirs_point_488415_2023-07-10 00:00:00_55.96762,125.95672",1688868000,291.05,40,7.04,0,0,Clear,clear sky,0
