viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693742400,303.97,17,3.67,0,4,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693746000,303.74,17,3.52,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693749600,303.13,18,3.36,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693753200,301.54,21,2.61,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693756800,297.36,27,1.29,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693760400,296.12,29,0.99,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693764000,294.91,34,2.24,0,1,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693767600,293.2,62,2.47,0,1,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693771200,292.45,79,2.41,0,1,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693774800,291.72,88,2.08,0,3,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693778400,291.62,91,2.1,0,9,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693782000,291.75,90,2.45,0,17,Clouds,few clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693785600,291.68,90,2.26,0,25,Clouds,scattered clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693789200,291.43,89,1.9,0,68,Clouds,broken clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693792800,290.91,91,1.59,0,61,Clouds,broken clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693796400,290.25,94,1.26,0,55,Clouds,broken clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693800000,289.67,96,1.28,0,49,Clouds,scattered clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693803600,291.61,85,1.43,0,47,Clouds,scattered clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693807200,294.68,68,2.16,0,55,Clouds,broken clouds,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693810800,297.34,56,2.75,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693814400,299.59,47,3.22,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693818000,301.44,40,3.22,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693821600,303.12,33,3.23,0,0,Clear,clear sky,0
"viirs_point_771285_2023-09-05 00:00:00_-20.45256,33.11552",1693825200,304.17,28,3.44,0,0,Clear,clear sky,0
