viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692212400,308.7,39,4.98,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692216000,308.36,40,5.45,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692219600,307.06,44,5.26,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692223200,305.36,51,5.19,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692226800,301.87,66,4.76,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692230400,299.15,78,2.94,0,99,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692234000,298.55,82,2.23,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692237600,298.55,82,2.02,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692241200,298.45,83,1.97,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692244800,298.3,84,1.88,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692248400,298.15,85,1.64,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692252000,298.04,86,1.6,0,100,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692255600,297.81,87,1.51,0,89,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692259200,297.76,87,1.44,0,88,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692262800,297.48,89,1.2,0,81,Clouds,broken clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692266400,297.32,90,1.17,0,86,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692270000,297.36,90,1.24,0,89,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692273600,299.18,84,2.38,0,94,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692277200,301.53,72,3.4,0,92,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692280800,303.97,59,3.55,0,90,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692284400,305.92,51,3.66,0,92,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692288000,307.5,46,3.74,0,94,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692291600,308.43,42,3.93,0,95,Clouds,overcast clouds,0
"viirs_point_672824_2023-08-18 00:00:00_11.08485,-72.91437",1692295200,308.55,41,3.85,0,96,Clouds,overcast clouds,0
