viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1690995600,303.1,21,1.97,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1690999200,303.25,20,2.01,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691002800,302.72,21,2.04,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691006400,300.78,26,2.02,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691010000,295.87,34,1.27,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691013600,294.17,37,1.12,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691017200,292.92,40,0.99,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691020800,291.61,41,0.83,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691024400,290.89,43,0.86,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691028000,290.18,46,0.85,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691031600,289.71,47,0.99,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691035200,289.3,49,1.13,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691038800,288.92,50,0.95,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691042400,288.44,50,0.75,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691046000,288.07,51,0.58,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691049600,287.66,52,0.51,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691053200,287.23,53,0.75,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691056800,287.42,53,0.65,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691060400,291.43,42,0.55,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691064000,295.55,33,0.46,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691067600,299.01,26,0.63,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691071200,301.33,22,0.84,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691074800,302.97,18,1.12,0,0,Clear,clear sky,0
"viirs_point_604860_2023-08-04 00:00:00_-20.11518,-46.90185",1691078400,303.99,16,1.1,0,0,Clear,clear sky,0
