viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694088000,308.44,9,3.7,0,2,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694091600,308.71,9,3.57,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694095200,308.55,9,3.52,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694098800,307.85,9,3.57,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694102400,305.72,11,3.04,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694106000,299.28,16,2.38,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694109600,296.12,20,1.87,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694113200,295.04,21,2.75,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694116800,293.58,21,2.93,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694120400,292.61,20,2.88,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694124000,291.95,20,2.58,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694127600,291.5,20,2.64,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694131200,291.13,20,2.18,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694134800,290.91,20,2.11,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694138400,290.48,21,3.12,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694142000,289.14,22,2.58,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694145600,288.16,24,2.58,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694149200,288.1,25,2.82,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694152800,293.81,18,3.85,0,1,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694156400,299.96,14,4.07,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694160000,304.13,11,4.35,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694163600,306.79,9,4.9,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694167200,308.03,8,5.46,0,0,Clear,clear sky,0
"viirs_point_794559_2023-09-09 00:00:00_-15.54455,19.94719",1694170800,308.9,7,5.42,0,0,Clear,clear sky,0
