viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691690400,307.44,19,3.03,0,53,Clouds,broken clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691694000,306.93,19,3.05,0,91,Clouds,overcast clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691697600,306.09,20,3.09,0,95,Clouds,overcast clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691701200,302.06,25,2.67,0,72,Clouds,broken clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691704800,299.96,28,3.1,0,54,Clouds,broken clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691708400,298.95,30,3.02,0,44,Clouds,scattered clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691712000,297.71,35,2.88,0,39,Clouds,scattered clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691715600,296.94,37,2.88,0,7,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691719200,296.03,40,2.98,0,4,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691722800,295.15,42,3.08,0,4,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691726400,294.53,43,3.22,0,14,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691730000,294.12,45,3.34,0,19,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691733600,293.67,46,3.36,0,12,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691737200,293.31,47,3.7,0,13,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691740800,293.25,45,3.84,0,35,Clouds,scattered clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691744400,292.81,45,4.05,0,36,Clouds,scattered clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691748000,292.96,46,3.74,0,28,Clouds,scattered clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691751600,296.95,40,5.08,0,23,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691755200,300.18,34,5.38,0,13,Clouds,few clouds,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691758800,302.72,29,4.76,0,2,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691762400,304.46,25,3.84,0,4,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691766000,306.07,22,2.95,0,3,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691769600,307.31,19,2.66,0,4,Clear,clear sky,0
"viirs_point_642131_2023-08-12 00:00:00_-11.76177,-46.36899",1691773200,307.85,17,2.75,0,4,Clear,clear sky,0
