viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692568800,293.32,41,1.82,0,72,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692572400,291.82,47,2.07,0,78,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692576000,292.77,46,2.05,0,77,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692579600,293.42,43,2.14,0,84,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692583200,291.77,51,1.88,0,57,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692586800,289.14,58,2.14,0,54,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692590400,288.41,59,2.59,0,55,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692594000,287.88,58,2.35,0,54,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692597600,287.27,57,3.15,0,49,Clouds,scattered clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692601200,288.07,55,3.77,0,16,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692604800,288.3,55,4.22,0,15,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692608400,287.98,56,3.83,0,15,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692612000,287.06,60,3.23,0,14,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692615600,286.67,61,2.91,0,14,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692619200,286.62,60,3.11,0,18,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692622800,287.13,58,2.8,0,12,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692626400,289.82,52,2.56,0,10,Clear,clear sky,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692630000,292.88,43,2.26,0,31,Clouds,scattered clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692633600,294.74,37,2.2,0,33,Clouds,scattered clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692637200,295.86,33,2.11,0,28,Clouds,scattered clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692640800,297.05,30,2.14,0,22,Clouds,few clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692644400,297.8,27,2.2,0,30,Clouds,scattered clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692648000,297.7,27,2.5,0,63,Clouds,broken clouds,0
"viirs_point_697580_2023-08-22 00:00:00_59.49596,-114.35806",1692651600,295.02,37,5.16,0,75,Clouds,broken clouds,0
