viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694250000,287.25,60,5.5,0.13,61,Rain,light rain,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694253600,285.88,71,4.62,0,68,Clouds,broken clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694257200,285.71,73,3.29,0.12,68,Rain,light rain,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694260800,283.39,84,1.5,0,67,Clouds,broken clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694264400,281.66,88,0.55,0,13,Clouds,few clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694268000,281.39,89,0.33,0,30,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694271600,282.02,88,0.93,0,46,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694275200,282.04,88,1.18,0,52,Clouds,broken clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694278800,281.74,89,1.19,0,52,Clouds,broken clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694282400,280.34,91,1.34,0,40,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694286000,279.79,92,1.33,0,42,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694289600,279.68,92,1.37,0,40,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694293200,279.89,91,1.4,0,45,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694296800,279.89,90,1.3,0,47,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694300400,279.7,90,1.21,0,49,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694304000,279.45,90,1.04,0,44,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694307600,280.98,84,0.92,0,37,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694311200,282.69,78,1.07,0,34,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694314800,284.36,72,1.48,0,32,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694318400,286.07,65,1.85,0,30,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694322000,287.6,59,2.03,0,26,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694325600,288.67,58,1.22,0,42,Clouds,scattered clouds,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694329200,289.33,54,0.73,0.12,23,Rain,light rain,0
"viirs_point_806357_2023-09-11 00:00:00_55.17824,89.98313",1694332800,289.41,52,0.23,0,47,Clouds,scattered clouds,0
