viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697652000,312.53,26,2.03,0,30,Clouds,scattered clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697655600,312.4,25,3.27,0,30,Clouds,scattered clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697659200,311.58,25,3.81,0,58,Clouds,broken clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697662800,310.37,27,2.71,0,70,Clouds,broken clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697666400,307.24,32,1.31,0,58,Clouds,broken clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697670000,306.08,35,2.03,0,62,Clouds,broken clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697673600,303.2,42,1.4,0,22,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697677200,302.72,44,1.81,0,23,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697680800,302.19,45,1.47,0,29,Clouds,scattered clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697684400,301.75,46,1.26,0,21,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697688000,301.14,47,1.02,0,16,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697691600,300.56,49,0.87,0,14,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697695200,299.63,55,0.26,0,6,Clear,clear sky,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697698800,299.01,58,0.88,0,18,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697702400,297.96,63,1.75,0,12,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697706000,296.91,69,2.07,0,11,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697709600,296.86,72,2.13,0,10,Clear,clear sky,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697713200,300.06,62,2.6,0,11,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697716800,302.72,53,2.71,0,21,Clouds,few clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697720400,302.81,53,3.18,0,100,Clouds,overcast clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697724000,302.41,55,3.03,0,100,Clouds,overcast clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697727600,302.67,54,2.54,0,100,Clouds,overcast clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697731200,304.65,48,2.34,0,98,Clouds,overcast clouds,0
"viirs_point_982204_2023-10-20 00:00:00_-20.59616,-60.57176",1697734800,310.55,32,1.55,0,78,Clouds,broken clouds,0
