viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690290000,306.19,19,2,0,7,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690293600,305.75,19,1.91,0,22,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690297200,304.96,20,1.89,0,21,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690300800,301.5,25,1.2,0,20,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690304400,299,28,1.18,0,17,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690308000,298.02,30,1.07,0,15,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690311600,297.45,31,0.81,0,5,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690315200,296.82,32,0.83,0,3,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690318800,296.27,33,0.94,0,4,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690322400,295.33,35,1.48,0,3,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690326000,294.66,36,0.13,0,3,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690329600,293.61,40,0.31,0,3,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690333200,293.22,41,0.28,0,2,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690336800,293.03,41,0.74,0,4,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690340400,292.66,41,1.01,0,4,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690344000,292.31,41,0.87,0,1,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690347600,292.52,41,1.42,0,2,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690351200,295.43,31,3.41,0,3,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690354800,297.78,27,4.41,0,8,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690358400,299.92,24,4.39,0,15,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690362000,301.82,21,4.1,0,12,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690365600,303.25,19,3.73,0,11,Clouds,few clouds,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690369200,304.29,17,3.12,0,10,Clear,clear sky,0
"viirs_point_569005_2023-07-27 00:00:00_-7.5191,25.94141",1690372800,304.86,17,2.84,0,9,Clear,clear sky,0
