viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692590400,302.45,34,5.46,0,9,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692594000,302.32,33,5.26,0,8,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692597600,301.92,32,4.92,0,7,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692601200,300.92,37,4.89,0,0,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692604800,298.97,44,4.92,0,2,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692608400,295.34,62,4.02,0,3,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692612000,292.94,76,3.21,0,3,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692615600,292.1,80,3.1,0,3,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692619200,291.38,81,2.48,0,3,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692622800,290.94,83,2.18,0,2,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692626400,290.69,89,1.88,0,1,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692630000,290.79,94,1.82,0,2,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692633600,290.88,94,1.72,0,2,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692637200,290.8,94,1.63,0,7,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692640800,290.61,93,1.51,0,9,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692644400,290.33,91,1.83,0,6,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692648000,290.05,91,1.92,0,8,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692651600,289.71,91,1.92,0,8,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692655200,291.63,81,1.96,0,8,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692658800,296.05,58,4.25,0,7,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692662400,299.38,39,5.43,0,3,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692666000,301.24,32,6.02,0,0,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692669600,302.06,32,6.06,0,0,Clear,clear sky,0
"viirs_point_697953_2023-08-23 00:00:00_-13.59912,135.6586",1692673200,302.59,34,6.11,0,0,Clear,clear sky,0
