viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1695988800,309.03,6,4.32,0,43,Clouds,scattered clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1695992400,309,6,3.96,0,17,Clouds,few clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1695996000,308.67,6,3.77,0,31,Clouds,scattered clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1695999600,307.64,6,3.85,0,54,Clouds,broken clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696003200,304.49,7,2.92,0,66,Clouds,broken clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696006800,299.78,9,3.27,0,68,Clouds,broken clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696010400,297.9,10,3.04,0,55,Clouds,broken clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696014000,296.51,11,2.98,0,8,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696017600,295.55,12,2.65,0,16,Clouds,few clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696021200,294.82,14,2.19,0,31,Clouds,scattered clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696024800,293.94,15,1.78,0,24,Clouds,few clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696028400,293.35,16,1.76,0,19,Clouds,few clouds,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696032000,293.04,16,1.9,0,9,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696035600,292.12,17,1.84,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696039200,291.32,19,1.86,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696042800,290.46,21,2.05,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696046400,290.1,22,2.38,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696050000,291.69,21,2.44,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696053600,296.66,18,3.13,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696057200,301.42,16,3.25,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696060800,305,13,4.01,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696064400,307.78,9,3.76,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696068000,309.45,6,3.86,0,0,Clear,clear sky,0
"viirs_point_901483_2023-10-01 00:00:00_-19.26171,21.67125",1696071600,310.15,5,4.43,0,0,Clear,clear sky,0
