viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689883200,296.65,37,3.28,0,73,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689886800,296.64,37,3.03,0,66,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689890400,296.17,39,2.84,0,57,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689894000,295.07,45,2.97,0,49,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689897600,291.72,60,3.23,0,27,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689901200,287.18,77,2.92,0,8,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689904800,285,83,3.22,0,37,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689908400,282.62,93,2.71,0,27,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689912000,282.02,94,2.88,0,35,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689915600,282.24,90,2.56,0,48,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689919200,279.85,97,2.37,0,48,Clouds,scattered clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689922800,280.36,93,2.27,0,62,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689926400,281.43,87,2.04,0,72,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689930000,282.37,80,2.15,0,81,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689933600,281.98,79,2.88,0,82,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689937200,282.38,76,3.17,0,75,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689940800,284.95,64,3.58,0,73,Clouds,broken clouds,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689944400,287.17,53,3.66,0,5,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689948000,288.96,46,3.73,0,5,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689951600,290.46,43,3.91,0,5,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689955200,291.68,40,4.44,0,5,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689958800,292.41,39,4.9,0,5,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689962400,292.48,40,5.51,0,3,Clear,clear sky,0
"viirs_point_545344_2023-07-22 00:00:00_51.46346,-78.28036",1689966000,292.12,41,5.59,0,0,Clear,clear sky,0
